"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.679008309E2,-1.031250000E1,2.169375038E1,1.267500019E1
1.679108309E2,-9.375000000E0,2.006250000E1,1.357500076E1
1.679208309E2,-9.075000763E0,2.094375038E1,1.267500019E1
1.679308309E2,-9.037500381E0,1.946250153E1,1.312500095E1
1.679408309E2,-9.637500763E0,1.933125114E1,1.327500057E1
1.679508309E2,-7.106250286E0,2.077500153E1,1.282500076E1
1.679608309E2,-9.506250381E0,2.021250153E1,1.267500019E1
1.679708309E2,-8.793750763E0,2.092500114E1,1.344375038E1
1.679808309E2,-8.962500572E0,2.077500153E1,1.434375095E1
1.679908309E2,-8.400000572E0,2.195625114E1,1.421250057E1
1.680008309E2,-8.625000000E0,2.077500153E1,1.327500057E1
1.680108309E2,-7.875000477E0,2.002500153E1,1.402500057E1
1.680208309E2,-9.318750381E0,2.006250000E1,1.205625057E1
1.680308309E2,-8.343750000E0,1.944375038E1,1.494375038E1
1.680408309E2,-8.625000000E0,2.109375000E1,1.252500057E1
1.680508309E2,-8.775000572E0,2.019375038E1,1.342500019E1
1.680608309E2,-9.693750381E0,2.109375000E1,1.282500076E1
1.680708309E2,-7.406250477E0,2.002500153E1,1.357500076E1
1.680808309E2,-9.300000191E0,1.933125114E1,1.205625057E1
1.680908309E2,-9.468750000E0,2.021250153E1,1.190625000E1
1.681008309E2,-7.462500095E0,2.180625153E1,1.359375095E1
1.681108309E2,-9.675000191E0,1.931250000E1,1.432500076E1
1.681208309E2,-8.793750763E0,2.092500114E1,1.344375038E1
1.681308309E2,-8.943750381E0,2.107500076E1,1.329375076E1
1.681408309E2,-8.925000191E0,2.034375000E1,1.357500076E1
1.681508309E2,-9.431250572E0,2.034375000E1,1.479375076E1
1.681608309E2,-9.431250572E0,2.152500153E1,1.404375076E1
1.681708309E2,-9.431250572E0,2.212500000E1,1.359375095E1
1.681808309E2,-9.431250572E0,2.212500000E1,1.359375095E1
1.681908309E2,-8.137500763E0,1.929375076E1,1.357500076E1
1.682008309E2,-9.075000763E0,1.916250038E1,1.462500095E1
1.682108309E2,-8.906250000E0,2.034375000E1,1.282500076E1
1.682208309E2,-8.643750191E0,1.959375000E1,1.479375076E1
1.682308309E2,-8.737500191E0,1.946250153E1,1.312500095E1
1.682408309E2,-9.018750191E0,1.873125076E1,1.310625076E1
1.682508309E2,-8.362500191E0,2.122500038E1,1.389375019E1
1.682608309E2,-8.306250572E0,1.871250153E1,1.462500095E1
1.682708309E2,-8.643750191E0,1.929375076E1,1.479375076E1
1.682808309E2,-1.012500000E1,1.961250114E1,1.357500076E1
1.682908309E2,-7.593750477E0,1.972500038E1,1.494375038E1
1.683008309E2,-7.987500191E0,2.049375153E1,1.237500095E1
1.683108309E2,-6.693750381E0,2.030625153E1,1.434375095E1
1.683208309E2,-8.193750381E0,1.959375000E1,1.479375076E1
1.683308309E2,-8.006250381E0,1.914375114E1,1.417500019E1
1.683408309E2,-7.875000477E0,1.884375000E1,1.477500057E1
1.683508309E2,-7.106250286E0,2.002500153E1,1.357500076E1
1.683608309E2,-8.081250191E0,1.931250000E1,1.175625038E1
1.683708309E2,-9.093750000E0,2.094375038E1,1.312500095E1
1.683808309E2,-7.556250095E0,1.914375114E1,1.417500019E1
1.683908309E2,-8.362500191E0,2.047500038E1,1.464375019E1
1.684008309E2,-8.981250763E0,1.959375000E1,1.554375076E1
1.684108309E2,-9.693750381E0,2.004375076E1,1.434375095E1
1.684208309E2,-9.581250191E0,2.167500114E1,1.389375019E1
1.684308309E2,-8.118750572E0,2.090625000E1,1.616250038E1
1.684408309E2,-1.018125057E1,1.961250114E1,1.554375076E1
1.684508309E2,-8.343750000E0,2.047500038E1,1.419375038E1
1.684608309E2,-8.850000381E0,2.017500114E1,1.616250038E1
1.684708309E2,-8.718750000E0,1.946250153E1,1.235625076E1
1.684808309E2,-8.343750000E0,1.944375038E1,1.494375038E1
1.684908309E2,-8.925000191E0,1.811250114E1,1.552500057E1
1.685008309E2,-9.112500191E0,1.914375114E1,1.569375038E1
1.685108309E2,-8.362500191E0,2.017500114E1,1.494375038E1
1.685208309E2,-9.375000000E0,1.886250114E1,1.477500057E1
1.685308309E2,-1.018125057E1,2.004375076E1,1.509375095E1
1.685408309E2,-9.000000000E0,1.929375076E1,1.661250114E1
1.685508309E2,-9.543750763E0,1.946250153E1,1.464375019E1
1.685608309E2,-1.010625076E1,1.785000038E1,1.477500057E1
1.685708309E2,-1.044375038E1,1.755000114E1,1.629375076E1
1.685808309E2,-9.712500572E0,1.856250000E1,1.629375076E1
1.685908309E2,-9.862500191E0,1.871250153E1,1.569375038E1
1.686008309E2,-9.131250381E0,1.944375038E1,1.614375114E1
1.686108309E2,-1.014375019E1,1.858125114E1,1.554375076E1
1.686208309E2,-8.175000191E0,1.884375000E1,1.507500076E1
1.686308309E2,-9.412500381E0,1.959375000E1,1.509375095E1
1.686408309E2,-8.643750191E0,1.856250000E1,1.554375076E1
1.686508309E2,-1.014375019E1,1.753125000E1,1.629375076E1
1.686608309E2,-1.095000076E1,1.886250114E1,1.659375000E1
1.686708309E2,-1.111875057E1,1.871250153E1,1.721250153E1
1.686808309E2,-1.044375038E1,1.888125038E1,1.507500076E1
1.686908309E2,-1.038750076E1,1.785000038E1,1.430625057E1
1.687008309E2,-8.981250763E0,2.002500153E1,1.554375076E1
1.687108309E2,-8.887500763E0,1.886250114E1,1.357500076E1
1.687208309E2,-9.562500000E0,1.944375038E1,1.539375019E1
1.687308309E2,-1.031250000E1,1.916250038E1,1.539375019E1
1.687408309E2,-1.080000019E1,1.860000038E1,1.250625038E1
1.687508309E2,-1.091250038E1,1.933125114E1,1.509375095E1
1.687608309E2,-8.062500000E0,1.942500114E1,1.539375019E1
1.687708309E2,-1.059375000E1,1.873125076E1,1.492500019E1
1.687808309E2,-8.250000000E0,1.916250038E1,1.235625076E1
1.687908309E2,-1.102500057E1,1.918125153E1,1.387500095E1
1.688008309E2,-9.543750763E0,1.916250038E1,1.494375038E1
1.688108309E2,-1.059375000E1,1.946250153E1,1.462500095E1
1.688208309E2,-1.121250057E1,1.963125038E1,1.479375076E1
1.688308309E2,-1.044375038E1,2.036250114E1,1.357500076E1
1.688408309E2,-1.113750076E1,1.860000038E1,1.355625057E1
1.688508309E2,-1.010625076E1,1.785000038E1,1.477500057E1
1.688608309E2,-1.089375019E1,1.933125114E1,1.432500076E1
1.688708309E2,-1.181250000E1,1.948125076E1,1.462500095E1
1.688808309E2,-1.021875000E1,1.875000000E1,1.265625095E1
1.688908309E2,-1.141875076E1,1.976250076E1,1.646250153E1
1.689008309E2,-1.023750019E1,1.873125076E1,1.340625095E1
1.689108309E2,-1.053750038E1,1.800000000E1,1.415625095E1
1.689208309E2,-1.104375076E1,1.978125000E1,1.387500095E1
1.689308309E2,-1.119375038E1,1.933125114E1,1.432500076E1
1.689408309E2,-9.806250572E0,1.725000000E1,1.537500095E1
1.689508309E2,-1.164375019E1,1.815000153E1,1.552500057E1
1.689608309E2,-1.106250000E1,1.948125076E1,1.462500095E1
1.689708309E2,-1.130625057E1,1.845000076E1,1.417500019E1
1.689808309E2,-1.106250000E1,1.873125076E1,1.539375019E1
1.689908309E2,-9.693750381E0,1.961250114E1,1.479375076E1
1.690008309E2,-1.190625000E1,1.861875153E1,1.355625057E1
1.690108309E2,-1.053750038E1,1.726875114E1,1.460625076E1
1.690208309E2,-1.053750038E1,1.875000000E1,1.340625095E1
1.690308309E2,-9.881250381E0,1.974375153E1,1.569375038E1
1.690408309E2,-8.812500000E0,2.017500114E1,1.494375038E1
1.690508309E2,-9.693750381E0,2.004375076E1,1.434375095E1
1.690608309E2,-8.925000191E0,1.959375000E1,1.432500076E1
1.690708309E2,-1.211250019E1,1.800000000E1,1.614375114E1
1.690808309E2,-1.051875019E1,1.800000000E1,1.340625095E1
1.690908309E2,-1.059375000E1,1.873125076E1,1.539375019E1
1.691008309E2,-1.012500000E1,1.961250114E1,1.357500076E1
1.691108309E2,-9.525000572E0,2.021250153E1,1.312500095E1
1.691208309E2,-9.637500763E0,1.888125038E1,1.325625038E1
1.691308309E2,-1.089375019E1,1.963125038E1,1.432500076E1
1.691408309E2,-9.525000572E0,2.021250153E1,1.342500019E1
1.691508309E2,-8.887500763E0,2.006250000E1,1.252500057E1
1.691608309E2,-1.087500000E1,1.963125038E1,1.357500076E1
1.691708309E2,-8.943750381E0,2.034375000E1,1.404375076E1
1.691808309E2,-1.023750019E1,1.948125076E1,1.265625095E1
1.691908309E2,-9.768750191E0,2.152500153E1,1.511250019E1
1.692008309E2,-9.525000572E0,2.021250153E1,1.312500095E1
1.692108309E2,-9.318750381E0,2.006250000E1,1.205625057E1
1.692208309E2,-1.025625038E1,2.051250076E1,1.237500095E1
1.692308309E2,-9.693750381E0,2.109375000E1,1.282500076E1
1.692408309E2,-8.718750000E0,2.124375153E1,1.085625076E1
1.692508309E2,-1.027500057E1,1.946250153E1,1.417500019E1
1.692608309E2,-9.543750763E0,2.049375153E1,1.389375019E1
1.692708309E2,-9.675000191E0,2.184375000E1,1.207500076E1
1.692808309E2,-8.212500572E0,2.150625038E1,1.359375095E1
1.692908309E2,-8.775000572E0,2.049375153E1,1.342500019E1
1.693008309E2,-9.843750000E0,2.049375153E1,1.342500019E1
1.693108309E2,-1.057500076E1,2.051250076E1,1.267500019E1
1.693208309E2,-9.075000763E0,1.974375153E1,1.417500019E1
1.693308309E2,-9.000000000E0,2.107500076E1,1.511250019E1
1.693408309E2,-8.156250000E0,2.077500153E1,1.282500076E1
1.693508309E2,-1.014375019E1,2.079375076E1,1.327500057E1
1.693608309E2,-8.662500381E0,2.032500076E1,1.434375095E1
1.693708309E2,-1.020000076E1,2.152500153E1,1.404375076E1
1.693808309E2,-9.056250572E0,1.976250076E1,1.342500019E1
1.693908309E2,-1.025625038E1,2.021250153E1,1.267500019E1
1.694008309E2,-9.393750191E0,2.109375000E1,1.329375076E1
1.694108309E2,-8.025000572E0,2.047500038E1,1.342500019E1
1.694208309E2,-9.543750763E0,2.094375038E1,1.312500095E1
1.694308309E2,-8.231250763E0,2.150625038E1,1.404375076E1
1.694408309E2,-8.962500572E0,2.107500076E1,1.404375076E1
1.694508309E2,-9.543750763E0,2.094375038E1,1.312500095E1
1.694608309E2,-9.750000000E0,2.182500076E1,1.436250019E1
1.694708309E2,-7.368750095E0,2.193750000E1,1.496250057E1
1.694808309E2,-1.048125076E1,2.079375076E1,1.434375095E1
1.694908309E2,-7.893750191E0,2.077500153E1,1.359375095E1
1.695008309E2,-8.775000572E0,2.092500114E1,1.312500095E1
1.695108309E2,-9.393750191E0,2.079375076E1,1.359375095E1
1.695208309E2,-8.831250191E0,2.270625114E1,1.314375019E1
1.695308309E2,-9.525000572E0,2.094375038E1,1.267500019E1
1.695408309E2,-8.175000191E0,2.004375076E1,1.357500076E1
1.695508309E2,-1.029375076E1,2.021250153E1,1.387500095E1
1.695608309E2,-9.693750381E0,2.079375076E1,1.359375095E1
1.695708309E2,-9.093750000E0,2.019375038E1,1.419375038E1
1.695808309E2,-9.093750000E0,2.094375038E1,1.312500095E1
1.695908309E2,-9.075000763E0,1.946250153E1,1.417500019E1
1.696008309E2,-1.036875057E1,2.167500114E1,1.466250038E1
1.696108309E2,-9.543750763E0,2.049375153E1,1.342500019E1
1.696208309E2,-9.431250572E0,2.077500153E1,1.479375076E1
1.696308309E2,-9.543750763E0,2.049375153E1,1.389375019E1
1.696408309E2,-9.825000763E0,1.976250076E1,1.387500095E1
1.696508309E2,-9.018750191E0,2.105625153E1,1.556250095E1
1.696608309E2,-1.042500019E1,1.858125114E1,1.477500057E1
1.696708309E2,-9.356250763E0,1.886250114E1,1.432500076E1
1.696808309E2,-9.543750763E0,1.946250153E1,1.464375019E1
1.696908309E2,-9.487500191E0,2.032500076E1,1.661250114E1
1.697008309E2,-1.010625076E1,1.963125038E1,1.327500057E1
1.697108309E2,-1.014375019E1,2.006250000E1,1.402500057E1
1.697208309E2,-1.061250019E1,2.051250076E1,1.389375019E1
1.697308309E2,-1.061250019E1,2.051250076E1,1.389375019E1
1.697408309E2,-1.012500000E1,1.933125114E1,1.402500057E1
1.697508309E2,-1.106250000E1,2.096250153E1,1.344375038E1
1.697608309E2,-9.056250572E0,2.049375153E1,1.267500019E1
1.697708309E2,-1.020000076E1,2.212500000E1,1.359375095E1
1.697808309E2,-1.014375019E1,2.006250000E1,1.402500057E1
1.697908309E2,-9.806250572E0,2.124375153E1,1.192500019E1
1.698008309E2,-9.731250763E0,2.034375000E1,1.479375076E1
1.698108309E2,-9.450000763E0,2.107500076E1,1.511250019E1
1.698208309E2,-9.693750381E0,2.109375000E1,1.329375076E1
1.698308309E2,-1.031250000E1,2.124375153E1,1.312500095E1
1.698408309E2,-7.931250095E0,2.032500076E1,1.509375095E1
1.698508309E2,-1.057500076E1,1.978125000E1,1.342500019E1
1.698608309E2,-1.089375019E1,2.081250000E1,1.282500076E1
1.698708309E2,-9.356250763E0,2.079375076E1,1.252500057E1
1.698808309E2,-9.675000191E0,2.079375076E1,1.252500057E1
1.698908309E2,-8.287500381E0,2.094375038E1,1.192500019E1
1.699008309E2,-1.125000000E1,2.214375114E1,1.329375076E1
1.699108309E2,-1.065000057E1,2.124375153E1,1.419375038E1
1.699208309E2,-9.468750000E0,1.978125000E1,1.190625000E1
1.699308309E2,-1.098750019E1,2.053125000E1,1.160625076E1
1.699408309E2,-1.046250057E1,2.154375076E1,1.282500076E1
1.699508309E2,-1.051875019E1,2.182500076E1,1.436250019E1
1.699608309E2,-9.581250191E0,2.167500114E1,1.389375019E1
1.699708309E2,-1.050000000E1,2.079375076E1,1.479375076E1
1.699808309E2,-1.171875000E1,1.921875000E1,1.190625000E1
1.699908309E2,-1.014375019E1,2.036250114E1,1.357500076E1
1.700008309E2,-9.750000000E0,2.152500153E1,1.434375095E1
1.700108309E2,-9.393750191E0,2.079375076E1,1.327500057E1
1.700208309E2,-9.843750000E0,1.946250153E1,1.462500095E1
1.700308309E2,-1.035000038E1,1.946250153E1,1.614375114E1
1.700408309E2,-1.198125076E1,2.111250114E1,1.359375095E1
1.700508309E2,-9.431250572E0,2.107500076E1,1.404375076E1
1.700608309E2,-1.033125019E1,2.124375153E1,1.419375038E1
1.700708309E2,-1.020000076E1,2.034375000E1,1.556250095E1
1.700808309E2,-1.042500019E1,2.036250114E1,1.282500076E1
1.700908309E2,-1.031250000E1,2.124375153E1,1.344375038E1
1.701008309E2,-1.055625057E1,2.023125076E1,1.235625076E1
1.701108309E2,-9.075000763E0,1.974375153E1,1.417500019E1
1.701208309E2,-8.943750381E0,2.212500000E1,1.254375076E1
1.701308309E2,-8.643750191E0,1.929375076E1,1.509375095E1
1.701408309E2,-9.525000572E0,2.049375153E1,1.312500095E1
1.701508309E2,-9.487500191E0,1.976250076E1,1.265625095E1
1.701608309E2,-1.033125019E1,2.049375153E1,1.494375038E1
1.701708309E2,-8.325000763E0,2.122500038E1,1.267500019E1
1.701808309E2,-1.042500019E1,2.081250000E1,1.252500057E1
1.701908309E2,-8.793750763E0,2.019375038E1,1.419375038E1
1.702008309E2,-8.962500572E0,2.255625153E1,1.254375076E1
1.702108309E2,-8.662500381E0,2.210625076E1,1.284375095E1
1.702208309E2,-8.268750191E0,2.253750038E1,1.436250019E1
1.702308309E2,-7.631250381E0,2.268750000E1,1.314375019E1
1.702408309E2,-8.025000572E0,2.270625114E1,1.117500019E1
1.702508309E2,-8.212500572E0,2.150625038E1,1.359375095E1
1.702608309E2,-9.506250381E0,2.051250076E1,1.237500095E1
1.702708309E2,-8.662500381E0,2.180625153E1,1.329375076E1
1.702808309E2,-7.368750095E0,2.193750000E1,1.496250057E1
1.702908309E2,-8.793750763E0,2.197500038E1,1.237500095E1
1.703008309E2,-8.212500572E0,2.285625076E1,1.209375095E1
1.703108309E2,-7.950000286E0,2.328750038E1,1.284375095E1
1.703208309E2,-8.681250572E0,2.210625076E1,1.359375095E1
1.703308309E2,-8.943750381E0,2.079375076E1,1.327500057E1
1.703408309E2,-7.912500381E0,2.180625153E1,1.359375095E1
1.703508309E2,-8.250000000E0,2.283750153E1,1.361250019E1
1.703608309E2,-8.306250572E0,2.019375038E1,1.312500095E1
1.703708309E2,-6.843750477E0,2.163750076E1,1.344375038E1
1.703808309E2,-9.656250000E0,2.165625000E1,1.618125153E1
1.703908309E2,-8.193750381E0,2.180625153E1,1.284375095E1
1.704008309E2,-7.893750191E0,2.002500153E1,1.434375095E1
1.704108309E2,-6.525000095E0,2.015625000E1,1.419375038E1
1.704208309E2,-7.312500477E0,2.120625114E1,1.419375038E1
1.704308309E2,-8.418750763E0,2.195625114E1,1.466250038E1
1.704408309E2,-9.112500191E0,2.092500114E1,1.389375019E1
1.704508309E2,-7.931250095E0,2.180625153E1,1.404375076E1
1.704608309E2,-8.756250381E0,2.326875114E1,1.483125019E1
1.704708309E2,-8.081250191E0,2.195625114E1,1.389375019E1
1.704808309E2,-7.275000095E0,2.120625114E1,1.314375019E1
1.704908309E2,-7.575000286E0,2.092500114E1,1.312500095E1
1.705008309E2,-7.650000095E0,2.090625000E1,1.541250038E1
1.705108309E2,-7.593750477E0,2.017500114E1,1.419375038E1
1.705208309E2,-7.575000286E0,2.165625000E1,1.237500095E1
1.705308309E2,-7.425000191E0,2.107500076E1,1.282500076E1
1.705408309E2,-8.812500000E0,2.092500114E1,1.419375038E1
1.705508309E2,-7.631250381E0,2.193750000E1,1.389375019E1
1.705608309E2,-7.593750477E0,2.047500038E1,1.419375038E1
1.705708309E2,-7.350000381E0,2.193750000E1,1.466250038E1
1.705808309E2,-8.850000381E0,2.195625114E1,1.389375019E1
1.705908309E2,-7.331250191E0,2.120625114E1,1.464375019E1
1.706008309E2,-8.381250381E0,2.313750076E1,1.269375038E1
1.706108309E2,-7.350000381E0,2.238750076E1,1.391250038E1
1.706208309E2,-7.556250095E0,2.165625000E1,1.192500019E1
1.706308309E2,-7.162500381E0,2.105625153E1,1.404375076E1
1.706408309E2,-6.881250381E0,2.163750076E1,1.419375038E1
1.706508309E2,-6.675000191E0,2.105625153E1,1.329375076E1
1.706608309E2,-5.962500095E0,2.206875038E1,1.359375095E1
1.706708309E2,-7.818750381E0,2.034375000E1,1.205625057E1
1.706808309E2,-6.675000191E0,2.075625038E1,1.327500057E1
1.706908309E2,-8.643750191E0,2.152500153E1,1.282500076E1
1.707008309E2,-7.425000191E0,2.107500076E1,1.282500076E1
1.707108309E2,-6.825000286E0,2.045625114E1,1.389375019E1
1.707208309E2,-7.368750095E0,2.163750076E1,1.541250038E1
1.707308309E2,-9.431250572E0,2.034375000E1,1.479375076E1
1.707408309E2,-8.343750000E0,2.122500038E1,1.344375038E1
1.707508309E2,-9.881250381E0,2.094375038E1,1.419375038E1
1.707608309E2,-7.631250381E0,2.165625000E1,1.389375019E1
1.707708309E2,-8.831250191E0,2.195625114E1,1.344375038E1
1.707808309E2,-7.275000095E0,2.047500038E1,1.389375019E1
1.707908309E2,-8.343750000E0,2.122500038E1,1.314375019E1
1.708008309E2,-1.023750019E1,1.918125153E1,1.310625076E1
1.708108309E2,-7.462500095E0,2.180625153E1,1.359375095E1
1.708208309E2,-7.481250286E0,2.150625038E1,1.434375095E1
1.708308309E2,-8.043750763E0,2.092500114E1,1.389375019E1
1.708408309E2,-9.412500381E0,2.257500076E1,1.254375076E1
1.708508309E2,-8.362500191E0,2.240625000E1,1.269375038E1
1.708608309E2,-9.581250191E0,2.242500114E1,1.314375019E1
1.708708309E2,-8.193750381E0,2.180625153E1,1.284375095E1
1.708808309E2,-8.418750763E0,2.238750076E1,1.421250057E1
1.708908309E2,-9.018750191E0,2.255625153E1,1.406250095E1
1.709008309E2,-7.462500095E0,2.180625153E1,1.329375076E1
1.709108309E2,-7.912500381E0,2.253750038E1,1.284375095E1
1.709208309E2,-7.893750191E0,2.150625038E1,1.329375076E1
1.709308309E2,-7.481250286E0,2.178750038E1,1.404375076E1
1.709408309E2,-8.081250191E0,2.195625114E1,1.389375019E1
1.709508309E2,-6.750000477E0,2.092500114E1,1.115625000E1
1.709608309E2,-8.812500000E0,2.315625000E1,1.164375019E1
1.709708309E2,-6.881250381E0,2.266875076E1,1.314375019E1
1.709808309E2,-8.250000000E0,2.283750153E1,1.329375076E1
1.709908309E2,-7.162500381E0,2.208750153E1,1.329375076E1
1.710008309E2,-7.500000477E0,1.974375153E1,1.190625000E1
1.710108309E2,-7.987500191E0,2.197500038E1,1.117500019E1
1.710208309E2,-8.156250000E0,2.152500153E1,1.207500076E1
1.710308309E2,-8.887500763E0,2.268750000E1,1.466250038E1
1.710408309E2,-8.662500381E0,2.285625076E1,1.209375095E1
1.710508309E2,-5.943750381E0,2.208750153E1,1.284375095E1
1.710608309E2,-7.575000286E0,2.092500114E1,1.344375038E1
1.710708309E2,-8.812500000E0,2.240625000E1,1.269375038E1
1.710808309E2,-7.350000381E0,2.238750076E1,1.391250038E1
1.710908309E2,-6.618750095E0,2.107500076E1,1.177500057E1
1.711008309E2,-8.287500381E0,2.019375038E1,1.267500019E1
1.711108309E2,-7.893750191E0,2.150625038E1,1.329375076E1
1.711208309E2,-8.737500191E0,2.283750153E1,1.436250019E1
1.711308309E2,-6.843750477E0,2.268750000E1,1.194375038E1
1.711408309E2,-8.812500000E0,2.240625000E1,1.269375038E1
1.711508309E2,-6.225000381E0,2.118750000E1,1.344375038E1
1.711608309E2,-6.862500191E0,2.371875000E1,1.164375019E1
1.711708309E2,-6.393750191E0,2.105625153E1,1.359375095E1
1.711808309E2,-7.462500095E0,2.208750153E1,1.329375076E1
1.711908309E2,-7.331250191E0,2.313750076E1,1.269375038E1
1.712008309E2,-7.425000191E0,2.150625038E1,1.252500057E1
1.712108309E2,-8.775000572E0,2.124375153E1,1.237500095E1
1.712208309E2,-6.881250381E0,2.311875153E1,1.269375038E1
1.712308309E2,-6.337500095E0,2.180625153E1,1.132500076E1
1.712408309E2,-5.475000381E0,2.191875076E1,1.269375038E1
1.712508309E2,-5.850000381E0,2.236875153E1,1.421250057E1
1.712608309E2,-7.293750286E0,2.268750000E1,1.239375019E1
1.712708309E2,-5.812500000E0,2.236875153E1,1.344375038E1
1.712808309E2,-5.775000095E0,2.266875076E1,1.194375038E1
1.712908309E2,-7.425000191E0,2.210625076E1,1.207500076E1
1.713008309E2,-6.206250191E0,2.193750000E1,1.192500019E1
1.713108309E2,-5.887500286E0,2.105625153E1,1.252500057E1
1.713208309E2,-7.125000477E0,2.283750153E1,1.132500076E1
1.713308309E2,-6.262500286E0,2.236875153E1,1.314375019E1
1.713408309E2,-6.543750286E0,2.238750076E1,1.269375038E1
1.713508309E2,-6.618750095E0,2.210625076E1,1.025625038E1
1.713608309E2,-6.712500095E0,2.148750114E1,1.404375076E1
1.713708309E2,-5.081250191E0,2.310000038E1,1.346250057E1
1.713808309E2,-7.875000477E0,2.107500076E1,1.282500076E1
1.713908309E2,-5.793750286E0,2.266875076E1,1.269375038E1
1.714008309E2,-6.562500477E0,2.371875000E1,1.194375038E1
1.714108309E2,-5.606250286E0,2.148750114E1,1.252500057E1
1.714208309E2,-5.681250095E0,2.325000000E1,1.284375095E1
1.714308309E2,-4.668750286E0,2.163750076E1,1.162500000E1
1.714408309E2,-6.543750286E0,2.238750076E1,1.269375038E1
1.714508309E2,-6.375000477E0,2.178750038E1,1.252500057E1
1.714608309E2,-6.618750095E0,2.150625038E1,1.100625038E1
1.714708309E2,-5.025000095E0,2.161875153E1,1.314375019E1
1.714808309E2,-5.737500191E0,2.193750000E1,1.117500019E1
1.714908309E2,-5.625000000E0,2.148750114E1,1.284375095E1
1.715008309E2,-7.312500477E0,2.090625000E1,1.419375038E1
1.715108309E2,-7.125000477E0,2.150625038E1,1.282500076E1
1.715208309E2,-6.693750381E0,2.208750153E1,1.284375095E1
1.715308309E2,-5.137500286E0,2.103750038E1,1.252500057E1
1.715408309E2,-5.212500095E0,2.176875114E1,1.404375076E1
1.715508309E2,-5.456250191E0,2.088750076E1,1.312500095E1
1.715608309E2,-7.575000286E0,2.122500038E1,1.267500019E1
1.715708309E2,-6.581250191E0,2.236875153E1,1.344375038E1
1.715808309E2,-8.062500000E0,2.195625114E1,1.344375038E1
1.715908309E2,-7.462500095E0,2.180625153E1,1.329375076E1
1.716008309E2,-5.437500000E0,2.088750076E1,1.267500019E1
1.716108309E2,-6.431250095E0,2.281875038E1,1.329375076E1
1.716208309E2,-6.243750095E0,2.163750076E1,1.344375038E1
1.716308309E2,-5.737500191E0,2.045625114E1,1.312500095E1
1.716408309E2,-5.793750286E0,2.191875076E1,1.344375038E1
1.716508309E2,-4.725000381E0,2.236875153E1,1.269375038E1
1.716608309E2,-5.756250381E0,2.015625000E1,1.342500019E1
1.716708309E2,-6.506250381E0,2.045625114E1,1.312500095E1
1.716808309E2,-5.793750286E0,2.118750000E1,1.389375019E1
1.716908309E2,-6.337500095E0,2.075625038E1,1.252500057E1
1.717008309E2,-6.656250477E0,2.105625153E1,1.282500076E1
1.717108309E2,-6.656250477E0,2.105625153E1,1.282500076E1
1.717208309E2,-5.625000000E0,2.103750038E1,1.359375095E1
1.717308309E2,-5.793750286E0,2.191875076E1,1.344375038E1
1.717408309E2,-5.793750286E0,2.191875076E1,1.344375038E1
1.717508309E2,-5.775000095E0,2.088750076E1,1.344375038E1
1.717608309E2,-5.493750095E0,2.118750000E1,1.389375019E1
1.717708309E2,-6.581250191E0,2.193750000E1,1.421250057E1
1.717808309E2,-6.581250191E0,2.193750000E1,1.421250057E1
1.717908309E2,-6.018750191E0,2.280000114E1,1.481250095E1
1.718008309E2,-4.387500286E0,1.998750114E1,1.357500076E1
1.718108309E2,-6.656250477E0,2.105625153E1,1.252500057E1
1.718208309E2,-5.512500286E0,2.161875153E1,1.389375019E1
1.718308309E2,-6.525000095E0,2.163750076E1,1.267500019E1
1.718408309E2,-6.393750191E0,2.148750114E1,1.329375076E1
1.718508309E2,-5.925000191E0,2.030625153E1,1.404375076E1
1.718608309E2,-6.393750191E0,2.208750153E1,1.284375095E1
1.718708309E2,-5.906250000E0,1.955625153E1,1.432500076E1
1.718808309E2,-4.462500095E0,2.146875000E1,1.434375095E1
1.718908309E2,-5.193750381E0,2.073750114E1,1.434375095E1
1.719008309E2,-5.512500286E0,2.088750076E1,1.464375019E1
1.719108309E2,-5.512500286E0,2.088750076E1,1.464375019E1
1.719208309E2,-8.100000381E0,2.090625000E1,1.541250038E1
1.719308309E2,-7.500000477E0,2.075625038E1,1.556250095E1
1.719408309E2,-6.656250477E0,2.032500076E1,1.327500057E1
1.719508309E2,-6.825000286E0,2.015625000E1,1.419375038E1
1.719608309E2,-5.493750095E0,2.118750000E1,1.419375038E1
1.719708309E2,-4.912500381E0,2.206875038E1,1.359375095E1
1.719808309E2,-5.212500095E0,2.073750114E1,1.479375076E1
1.719908309E2,-6.187500477E0,2.017500114E1,1.312500095E1
1.720008309E2,-4.406250000E0,2.101875114E1,1.329375076E1
1.720108309E2,-2.700000048E0,2.041875076E1,1.267500019E1
1.720208309E2,-5.493750095E0,2.088750076E1,1.419375038E1
1.720308309E2,-6.262500286E0,2.191875076E1,1.389375019E1
1.720408309E2,-6.525000095E0,2.120625114E1,1.314375019E1
1.720508309E2,-4.068750381E0,2.103750038E1,1.207500076E1
1.720608309E2,-3.918750048E0,2.088750076E1,1.237500095E1
1.720708309E2,-6.206250191E0,2.090625000E1,1.312500095E1
1.720808309E2,-5.175000191E0,2.176875114E1,1.284375095E1
1.720908309E2,-5.643750191E0,2.176875114E1,1.329375076E1
1.721008309E2,-4.912500381E0,2.280000114E1,1.329375076E1
1.721108309E2,-4.725000381E0,2.266875076E1,1.194375038E1
