"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.898452516E2,1.130625057E1,2.088750076E1,2.281875038E1
3.898552516E2,9.956250191E0,2.060625076E1,2.295000076E1
3.898652516E2,1.166250038E1,2.015625000E1,2.205000114E1
3.898752516E2,1.068750000E1,2.133750153E1,2.296875000E1
3.898852516E2,1.130625057E1,1.970625114E1,2.386875153E1
3.898952516E2,1.138125038E1,1.792500114E1,2.353125000E1
3.899052516E2,9.918750763E0,1.985625076E1,2.446875191E1
3.899152516E2,1.153125000E1,1.852500153E1,2.293125153E1
3.899252516E2,1.269375038E1,1.983750153E1,2.295000076E1
3.899352516E2,1.134375000E1,1.867500114E1,2.355000114E1
3.899452516E2,1.053750038E1,2.088750076E1,2.311875153E1
3.899552516E2,1.078125000E1,1.957500076E1,2.143125153E1
3.899652516E2,1.192500019E1,2.131875038E1,2.220000076E1
3.899752516E2,1.038750076E1,1.985625076E1,2.401875114E1
3.899852516E2,1.115625000E1,1.983750153E1,2.401875114E1
3.899952516E2,1.205625057E1,1.968750000E1,2.386875153E1
3.900052516E2,1.123125076E1,1.957500076E1,2.188125038E1
3.900152516E2,9.993750572E0,1.884375000E1,2.325000000E1
3.900252516E2,1.046250057E1,2.220000076E1,2.433750153E1
3.900352516E2,1.200000000E1,2.041875076E1,2.508750153E1
3.900452516E2,1.207500076E1,1.938750076E1,2.355000114E1
3.900552516E2,1.059375000E1,1.942500114E1,2.310000038E1
3.900652516E2,1.237500095E1,1.968750000E1,2.355000114E1
3.900752516E2,1.158750057E1,2.043750000E1,2.386875153E1
3.900852516E2,1.168125057E1,1.867500114E1,2.278125000E1
3.900952516E2,1.170000076E1,1.822500038E1,2.233125114E1
3.901052516E2,1.320000076E1,1.940625000E1,2.158125114E1
3.901152516E2,1.132500076E1,1.970625114E1,2.355000114E1
3.901252516E2,1.290000057E1,2.025000000E1,2.523750114E1
3.901352516E2,1.207500076E1,2.013750076E1,2.280000114E1
3.901452516E2,1.149375057E1,1.985625076E1,2.250000000E1
3.901552516E2,1.085625076E1,2.043750000E1,2.310000038E1
3.901652516E2,1.235625076E1,2.013750076E1,2.356875038E1
3.901752516E2,1.121250057E1,1.955625153E1,2.250000000E1
3.901852516E2,1.164375019E1,1.895625114E1,2.355000114E1
3.901952516E2,1.126875019E1,2.086875153E1,2.386875153E1
3.902052516E2,1.222500038E1,2.188125038E1,2.585625076E1
3.902152516E2,1.351875019E1,1.850625038E1,2.188125038E1
3.902252516E2,1.267500019E1,1.923750114E1,2.400000000E1
3.902352516E2,1.115625000E1,1.925625038E1,2.446875191E1
3.902452516E2,1.083750057E1,2.043750000E1,2.356875038E1
3.902552516E2,1.136250019E1,1.897500038E1,2.280000114E1
3.902652516E2,1.061250019E1,1.867500114E1,2.278125000E1
3.902752516E2,1.147500038E1,1.985625076E1,2.295000076E1
3.902852516E2,1.151250076E1,1.955625153E1,2.218125153E1
3.902952516E2,1.301250076E1,1.850625038E1,2.370000076E1
3.903052516E2,1.151250076E1,1.852500153E1,2.325000000E1
3.903152516E2,1.438125038E1,1.863750076E1,2.310000038E1
3.903252516E2,1.194375038E1,1.925625038E1,2.325000000E1
3.903352516E2,1.456875038E1,1.923750114E1,2.188125038E1
3.903452516E2,1.351875019E1,2.040000153E1,2.461875153E1
3.903552516E2,1.228125095E1,1.955625153E1,2.188125038E1
3.903652516E2,1.241250038E1,2.043750000E1,2.160000038E1
3.903752516E2,1.196250057E1,2.028750038E1,2.190000153E1
3.903852516E2,1.151250076E1,1.882500076E1,2.325000000E1
3.903952516E2,9.975000381E0,1.882500076E1,2.400000000E1
3.904052516E2,1.190625000E1,1.983750153E1,2.371875000E1
3.904152516E2,1.241250038E1,1.940625000E1,2.280000114E1
3.904252516E2,1.134375000E1,1.895625114E1,2.355000114E1
3.904352516E2,1.170000076E1,1.897500038E1,2.158125114E1
3.904452516E2,1.200000000E1,1.777500153E1,2.323125076E1
3.904552516E2,1.160625076E1,1.895625114E1,2.461875153E1
3.904652516E2,1.316250038E1,1.938750076E1,2.310000038E1
3.904752516E2,1.224375057E1,2.058750153E1,2.190000153E1
3.904852516E2,1.239375019E1,1.968750000E1,2.310000038E1
3.904952516E2,1.243125057E1,1.895625114E1,2.280000114E1
3.905052516E2,1.321875095E1,1.822500038E1,2.203125000E1
3.905152516E2,1.213125038E1,2.015625000E1,2.128125000E1
3.905252516E2,1.207500076E1,2.013750076E1,2.280000114E1
3.905352516E2,1.267500019E1,2.056875038E1,2.295000076E1
3.905452516E2,1.263750076E1,2.026875114E1,2.401875114E1
3.905552516E2,1.378125095E1,1.953750038E1,2.218125153E1
3.905652516E2,1.269375038E1,1.953750038E1,2.325000000E1
3.905752516E2,1.201875019E1,1.968750000E1,2.506875038E1
3.905852516E2,1.235625076E1,1.968750000E1,2.431875038E1
3.905952516E2,1.222500038E1,1.953750038E1,2.370000076E1
3.906052516E2,1.355625057E1,1.807500076E1,2.141250038E1
3.906152516E2,1.119375038E1,1.955625153E1,2.295000076E1
3.906252516E2,1.239375019E1,2.013750076E1,2.280000114E1
3.906352516E2,1.085625076E1,1.940625000E1,2.385000038E1
3.906452516E2,1.387500095E1,1.891875076E1,2.461875153E1
3.906552516E2,1.282500076E1,2.011875153E1,2.310000038E1
3.906652516E2,1.380000019E1,1.923750114E1,2.218125153E1
3.906752516E2,1.273125076E1,1.983750153E1,2.188125038E1
3.906852516E2,1.395000076E1,1.863750076E1,2.233125114E1
3.906952516E2,1.350000095E1,1.923750114E1,2.218125153E1
3.907052516E2,1.419375038E1,1.876875114E1,2.400000000E1
3.907152516E2,1.447500038E1,1.951875114E1,2.401875114E1
3.907252516E2,1.421250057E1,1.951875114E1,2.295000076E1
3.907352516E2,1.423125076E1,1.951875114E1,2.218125153E1
3.907452516E2,1.453125095E1,1.878750038E1,2.325000000E1
3.907552516E2,1.421250057E1,1.878750038E1,2.370000076E1
3.907652516E2,1.297500038E1,2.056875038E1,2.295000076E1
3.907752516E2,1.147500038E1,1.955625153E1,2.325000000E1
3.907852516E2,1.299375057E1,2.056875038E1,2.250000000E1
3.907952516E2,1.200000000E1,1.955625153E1,2.143125153E1
3.908052516E2,1.149375057E1,1.955625153E1,2.295000076E1
3.908152516E2,1.280625057E1,2.011875153E1,2.356875038E1
3.908252516E2,1.346250057E1,1.923750114E1,2.325000000E1
3.908352516E2,1.387500095E1,1.966875076E1,2.386875153E1
3.908452516E2,1.286250019E1,2.013750076E1,2.205000114E1
3.908552516E2,1.344375038E1,1.953750038E1,2.325000000E1
3.908652516E2,1.355625057E1,2.040000153E1,2.386875153E1
3.908752516E2,1.389375019E1,1.966875076E1,2.310000038E1
3.908852516E2,1.419375038E1,1.921875000E1,2.370000076E1
3.908952516E2,1.361250019E1,1.938750076E1,2.280000114E1
3.909052516E2,1.396875095E1,2.013750076E1,2.083125114E1
3.909152516E2,1.306875038E1,2.040000153E1,2.461875153E1
3.909252516E2,1.237500095E1,2.043750000E1,2.280000114E1
3.909352516E2,1.432500076E1,1.966875076E1,2.386875153E1
3.909452516E2,1.312500095E1,1.966875076E1,2.386875153E1
3.909552516E2,1.541250038E1,1.891875076E1,2.385000038E1
3.909652516E2,1.312500095E1,1.893750000E1,2.430000114E1
3.909752516E2,1.380000019E1,1.805625153E1,2.323125076E1
3.909852516E2,1.393125057E1,1.863750076E1,2.310000038E1
3.909952516E2,1.470000076E1,1.818750000E1,2.308125114E1
3.910052516E2,1.141875076E1,2.017500114E1,2.006250000E1
3.910152516E2,1.441875076E1,1.820625114E1,2.233125114E1
3.910252516E2,1.299375057E1,2.056875038E1,2.250000000E1
3.910352516E2,1.518750095E1,1.818750000E1,2.203125000E1
3.910452516E2,1.385625076E1,1.850625038E1,2.111250114E1
3.910552516E2,1.417500019E1,1.951875114E1,2.401875114E1
3.910652516E2,1.361250019E1,1.938750076E1,2.310000038E1
3.910752516E2,1.363125038E1,1.938750076E1,2.233125114E1
3.910852516E2,1.603125000E1,2.053125000E1,2.190000153E1
3.910952516E2,1.642500114E1,2.036250114E1,2.386875153E1
3.911052516E2,1.569375038E1,2.128125000E1,2.251875114E1
3.911152516E2,1.573125076E1,1.920000076E1,2.325000000E1
3.911252516E2,1.312500095E1,1.966875076E1,2.355000114E1
3.911352516E2,1.361250019E1,1.938750076E1,2.280000114E1
3.911452516E2,1.350000095E1,1.923750114E1,2.188125038E1
3.911552516E2,1.616250038E1,1.860000038E1,2.430000114E1
3.911652516E2,1.389375019E1,1.891875076E1,2.430000114E1
3.911752516E2,1.430625057E1,1.730625153E1,2.248125076E1
3.911852516E2,1.368750095E1,1.792500114E1,2.203125000E1
3.911952516E2,1.633125114E1,1.920000076E1,2.325000000E1
3.912052516E2,1.501875019E1,1.951875114E1,2.143125153E1
3.912152516E2,1.303125095E1,1.850625038E1,2.293125153E1
3.912252516E2,1.368750095E1,1.762500000E1,2.233125114E1
3.912352516E2,1.515000057E1,2.011875153E1,2.128125000E1
3.912452516E2,1.535625076E1,1.965000153E1,2.461875153E1
3.912552516E2,1.603125000E1,1.920000076E1,2.325000000E1
3.912652516E2,1.685625076E1,2.051250076E1,2.446875191E1
3.912752516E2,1.451250076E1,1.951875114E1,2.325000000E1
3.912852516E2,1.588125038E1,1.861875153E1,2.385000038E1
3.912952516E2,1.650000000E1,1.816875076E1,2.385000038E1
3.913052516E2,1.361250019E1,1.790625000E1,2.430000114E1
3.913152516E2,1.381875038E1,1.805625153E1,2.248125076E1
3.913252516E2,1.501875019E1,1.848750114E1,2.218125153E1
3.913352516E2,1.438125038E1,1.863750076E1,2.355000114E1
3.913452516E2,1.391250038E1,1.938750076E1,2.280000114E1
3.913552516E2,1.361250019E1,2.011875153E1,2.235000038E1
3.913652516E2,1.312500095E1,1.893750000E1,2.430000114E1
3.913752516E2,1.458750057E1,1.730625153E1,2.293125153E1
3.913852516E2,1.438125038E1,1.893750000E1,2.310000038E1
3.913952516E2,1.301250076E1,1.953750038E1,2.295000076E1
3.914052516E2,1.500000095E1,1.951875114E1,2.218125153E1
3.914152516E2,1.346250057E1,1.923750114E1,2.295000076E1
3.914252516E2,1.462500095E1,1.935000038E1,2.431875038E1
3.914352516E2,1.588125038E1,1.965000153E1,2.280000114E1
3.914452516E2,1.421250057E1,1.951875114E1,2.295000076E1
3.914552516E2,1.434375095E1,2.040000153E1,2.280000114E1
3.914652516E2,1.535625076E1,1.860000038E1,2.611875153E1
3.914752516E2,1.471875095E1,1.788750076E1,2.278125000E1
3.914852516E2,1.595625019E1,1.978125000E1,2.476875114E1
3.914952516E2,1.490625095E1,1.950000000E1,2.476875114E1
3.915052516E2,1.543125057E1,1.861875153E1,2.355000114E1
3.915152516E2,1.509375095E1,1.891875076E1,2.430000114E1
3.915252516E2,1.453125095E1,1.848750114E1,2.325000000E1
3.915352516E2,1.496250057E1,1.951875114E1,2.295000076E1
3.915452516E2,1.700625038E1,1.801875114E1,2.218125153E1
3.915552516E2,1.520625019E1,2.053125000E1,2.371875000E1
3.915652516E2,1.636875153E1,1.846875000E1,2.248125076E1
3.915752516E2,1.732500076E1,1.786875153E1,2.203125000E1
3.915852516E2,1.381875038E1,1.850625038E1,2.218125153E1
3.915952516E2,1.441875076E1,1.938750076E1,2.158125114E1
3.916052516E2,1.573125076E1,1.876875114E1,2.370000076E1
3.916152516E2,1.528125095E1,1.846875000E1,2.370000076E1
3.916252516E2,1.595625019E1,2.053125000E1,2.401875114E1
3.916352516E2,1.575000095E1,1.771875000E1,2.400000000E1
3.916452516E2,1.590000057E1,1.861875153E1,2.278125000E1
3.916552516E2,1.453125095E1,1.803750038E1,2.370000076E1
3.916652516E2,1.571250057E1,1.950000000E1,2.325000000E1
3.916752516E2,1.545000076E1,1.788750076E1,2.385000038E1
3.916852516E2,1.648125076E1,1.860000038E1,2.355000114E1
3.916952516E2,1.509375095E1,1.965000153E1,2.386875153E1
3.917052516E2,1.526250076E1,1.876875114E1,2.400000000E1
3.917152516E2,1.738125038E1,1.800000000E1,2.445000076E1
3.917252516E2,1.526250076E1,1.950000000E1,2.325000000E1
3.917352516E2,1.666875076E1,1.875000000E1,2.248125076E1
3.917452516E2,1.743750000E1,1.875000000E1,2.218125153E1
3.917552516E2,1.595625019E1,1.818750000E1,2.203125000E1
3.917652516E2,1.610625076E1,1.728750038E1,2.248125076E1
3.917752516E2,1.543125057E1,1.657500076E1,2.109375000E1
3.917852516E2,1.516875076E1,1.863750076E1,2.203125000E1
3.917952516E2,1.683750153E1,1.816875076E1,2.233125114E1
3.918052516E2,1.683750153E1,1.816875076E1,2.233125114E1
3.918152516E2,1.723125076E1,1.963125038E1,2.280000114E1
3.918252516E2,1.811250114E1,1.756875038E1,2.126250076E1
3.918352516E2,1.629375076E1,1.845000076E1,2.476875114E1
3.918452516E2,1.723125076E1,2.038125038E1,2.235000038E1
3.918552516E2,1.747500038E1,1.726875114E1,2.248125076E1
3.918652516E2,1.638750076E1,1.771875000E1,2.293125153E1
3.918752516E2,1.575000095E1,1.921875000E1,2.250000000E1
3.918852516E2,1.621875000E1,1.756875038E1,2.353125000E1
3.918952516E2,1.597500038E1,1.640625000E1,2.306250000E1
3.919052516E2,1.773750114E1,1.621875000E1,2.443125153E1
3.919152516E2,1.670625114E1,1.698750114E1,2.323125076E1
3.919252516E2,1.756875038E1,1.815000153E1,2.308125114E1
3.919352516E2,1.666875076E1,1.801875114E1,2.323125076E1
3.919452516E2,1.803750038E1,1.755000114E1,2.353125000E1
3.919552516E2,1.818750000E1,1.800000000E1,2.293125153E1
3.919652516E2,1.736250114E1,1.713750076E1,2.156250000E1
3.919752516E2,1.768125153E1,1.843125153E1,2.400000000E1
3.919852516E2,1.882500076E1,1.755000114E1,2.233125114E1
3.919952516E2,1.633125114E1,1.920000076E1,2.325000000E1
3.920052516E2,1.820625114E1,1.875000000E1,2.188125038E1
3.920152516E2,1.695000076E1,1.845000076E1,2.370000076E1
3.920252516E2,1.762500000E1,1.786875153E1,2.156250000E1
3.920352516E2,1.726875114E1,1.935000038E1,2.235000038E1
3.920452516E2,1.725000000E1,1.933125114E1,2.280000114E1
3.920552516E2,1.893750000E1,1.695000076E1,2.445000076E1
3.920652516E2,1.747500038E1,1.696875000E1,2.293125153E1
3.920752516E2,1.807500076E1,1.786875153E1,2.203125000E1
3.920852516E2,1.758750153E1,1.711875153E1,2.383125114E1
3.920952516E2,1.756875038E1,1.785000038E1,2.355000114E1
3.921052516E2,1.685625076E1,1.608750153E1,2.383125114E1
3.921152516E2,1.775625038E1,1.651875114E1,2.398125076E1
3.921252516E2,1.670625114E1,1.698750114E1,2.293125153E1
3.921352516E2,1.758750153E1,1.711875153E1,2.353125000E1
3.921452516E2,1.841250038E1,1.608750153E1,2.276250076E1
3.921552516E2,1.753125000E1,1.595625019E1,2.216250038E1
3.921652516E2,1.672500038E1,1.625625038E1,2.321250153E1
3.921752516E2,1.683750153E1,1.756875038E1,2.308125114E1
3.921852516E2,1.824375153E1,1.771875000E1,2.141250038E1
3.921952516E2,1.895625114E1,1.770000076E1,2.293125153E1
3.922052516E2,1.831875038E1,1.755000114E1,2.385000038E1
3.922152516E2,1.828125000E1,1.783125114E1,2.505000114E1
3.922252516E2,1.771875000E1,1.875000000E1,2.248125076E1
3.922352516E2,1.946250153E1,1.751250076E1,2.581875038E1
3.922452516E2,1.755000114E1,1.755000114E1,2.460000038E1
3.922552516E2,1.689375114E1,1.843125153E1,2.521875191E1
3.922652516E2,1.768125153E1,1.695000076E1,2.550000191E1
3.922752516E2,1.653750038E1,1.638750076E1,2.428125191E1
3.922852516E2,1.953750038E1,1.635000038E1,2.505000114E1
3.922952516E2,1.835625076E1,1.606875038E1,2.428125191E1
3.923052516E2,1.653750038E1,1.683750153E1,2.383125114E1
3.923152516E2,1.880625153E1,1.710000038E1,2.353125000E1
3.923252516E2,1.698750114E1,1.696875000E1,2.368125153E1
3.923352516E2,1.681875038E1,1.681875038E1,2.428125191E1
3.923452516E2,1.927500153E1,1.621875000E1,2.368125153E1
3.923552516E2,1.897500038E1,1.591875076E1,2.398125076E1
3.923652516E2,2.000625038E1,1.768125153E1,2.293125153E1
3.923752516E2,1.925625038E1,1.768125153E1,2.323125076E1
3.923852516E2,1.845000076E1,1.798125076E1,2.445000076E1
3.923952516E2,1.968750000E1,1.768125153E1,2.370000076E1
3.924052516E2,1.835625076E1,1.606875038E1,2.428125191E1
3.924152516E2,1.816875076E1,1.770000076E1,2.400000000E1
3.924252516E2,1.891875076E1,1.695000076E1,2.475000191E1
3.924352516E2,1.972500038E1,1.650000000E1,2.368125153E1
3.924452516E2,1.951875114E1,1.813125038E1,2.385000038E1
3.924552516E2,1.816875076E1,1.725000000E1,2.445000076E1
3.924652516E2,1.910625076E1,1.606875038E1,2.458125114E1
3.924752516E2,1.955625153E1,1.531875038E1,2.533125114E1
3.924852516E2,1.777500153E1,1.475625038E1,2.473125076E1
3.924952516E2,1.959375000E1,1.531875038E1,2.428125191E1
3.925052516E2,1.972500038E1,1.620000076E1,2.398125076E1
3.925152516E2,2.064375114E1,1.485000038E1,2.503125191E1
3.925252516E2,2.036250114E1,1.531875038E1,2.351250076E1
3.925352516E2,1.927500153E1,1.651875114E1,2.323125076E1
3.925452516E2,1.910625076E1,1.635000038E1,2.428125191E1
3.925552516E2,1.835625076E1,1.636875153E1,2.383125114E1
3.925652516E2,1.854375076E1,1.548750019E1,2.398125076E1
3.925752516E2,1.918125153E1,1.648125076E1,2.625000191E1
3.925852516E2,1.875000000E1,1.783125114E1,2.460000038E1
3.925952516E2,1.951875114E1,1.635000038E1,2.535000038E1
3.926052516E2,1.927500153E1,1.650000000E1,2.368125153E1
3.926152516E2,1.850625038E1,1.591875076E1,2.473125076E1
3.926252516E2,1.803750038E1,1.636875153E1,2.428125191E1
3.926352516E2,1.779375076E1,1.548750019E1,2.366250038E1
3.926452516E2,2.077500153E1,1.648125076E1,2.398125076E1
3.926552516E2,1.957500076E1,1.606875038E1,2.383125114E1
3.926652516E2,1.993125153E1,1.531875038E1,2.306250000E1
3.926752516E2,1.991250038E1,1.486875057E1,2.426250076E1
3.926852516E2,1.985625076E1,1.530000019E1,2.533125114E1
3.926952516E2,1.991250038E1,1.531875038E1,2.381250000E1
3.927052516E2,1.957500076E1,1.531875038E1,2.458125114E1
3.927152516E2,1.965000153E1,1.608750153E1,2.154375076E1
3.927252516E2,1.985625076E1,1.635000038E1,2.458125114E1
3.927352516E2,2.077500153E1,1.648125076E1,2.368125153E1
3.927452516E2,1.878750038E1,1.635000038E1,2.458125114E1
3.927552516E2,2.077500153E1,1.648125076E1,2.368125153E1
3.927652516E2,1.923750114E1,1.695000076E1,2.398125076E1
3.927752516E2,1.903125000E1,1.518750095E1,2.321250153E1
3.927852516E2,1.985625076E1,1.560000038E1,2.533125114E1
3.927952516E2,1.957500076E1,1.561875057E1,2.458125114E1
3.928052516E2,1.968750000E1,1.515000057E1,2.595000076E1
3.928152516E2,2.036250114E1,1.486875057E1,2.426250076E1
3.928252516E2,1.996875000E1,1.723125076E1,2.475000191E1
3.928352516E2,2.081250000E1,1.441875076E1,2.441250038E1
3.928452516E2,1.985625076E1,1.605000114E1,2.458125114E1
3.928552516E2,2.081250000E1,1.441875076E1,2.441250038E1
3.928652516E2,1.996875000E1,1.385625076E1,2.304375076E1
3.928752516E2,2.053125000E1,1.546875095E1,2.291250038E1
3.928852516E2,2.047500038E1,1.650000000E1,2.368125153E1
3.928952516E2,2.109375000E1,1.605000114E1,2.383125114E1
3.929052516E2,1.980000114E1,1.548750019E1,2.246250153E1
3.929152516E2,2.040000153E1,1.488750076E1,2.306250000E1
3.929252516E2,2.051250076E1,1.546875095E1,2.366250038E1
3.929352516E2,1.927500153E1,1.516875076E1,2.473125076E1
3.929452516E2,2.148750114E1,1.413750076E1,2.304375076E1
3.929552516E2,2.045625114E1,1.590000057E1,2.520000076E1
3.929652516E2,2.000625038E1,1.515000057E1,2.548125076E1
3.929752516E2,2.205000114E1,1.515000057E1,2.291250038E1
3.929852516E2,2.055000114E1,1.368750095E1,2.441250038E1
3.929952516E2,2.079375076E1,1.590000057E1,2.398125076E1
3.930052516E2,2.128125000E1,1.515000057E1,2.366250038E1
3.930152516E2,2.066250038E1,1.353750038E1,2.531250191E1
3.930252516E2,2.002500153E1,1.590000057E1,2.443125153E1
3.930352516E2,2.293125153E1,1.455000019E1,2.426250076E1
3.930452516E2,2.081250000E1,1.366875076E1,2.516250038E1
3.930552516E2,2.116875076E1,1.383750057E1,2.381250000E1
3.930652516E2,1.826250076E1,1.520625019E1,2.321250153E1
3.930752516E2,2.085000038E1,1.323750019E1,2.441250038E1
3.930852516E2,2.227500153E1,1.543125057E1,2.518125153E1
3.930952516E2,2.126250076E1,1.590000057E1,2.321250153E1
3.931052516E2,2.064375114E1,1.456875038E1,2.533125114E1
3.931152516E2,2.128125000E1,1.441875076E1,2.396250153E1
3.931252516E2,2.143125153E1,1.306875038E1,2.576250076E1
3.931352516E2,1.921875000E1,1.723125076E1,2.475000191E1
3.931452516E2,2.109375000E1,1.485000038E1,2.503125191E1
3.931552516E2,2.197500038E1,1.691250038E1,2.398125076E1
3.931652516E2,2.085000038E1,1.323750019E1,2.441250038E1
3.931752516E2,2.070000076E1,1.691250038E1,2.550000191E1
3.931852516E2,2.199375153E1,1.470000076E1,2.548125076E1
3.931952516E2,2.053125000E1,1.398750019E1,2.471250153E1
3.932052516E2,2.038125038E1,1.413750076E1,2.426250076E1
3.932152516E2,2.124375153E1,1.396875095E1,2.593125153E1
3.932252516E2,2.135625076E1,1.220625019E1,2.394375038E1
3.932352516E2,2.071875000E1,1.280625057E1,2.456250191E1
3.932452516E2,2.205000114E1,1.321875095E1,2.516250038E1
3.932552516E2,2.040000153E1,1.383750057E1,2.426250076E1
3.932652516E2,1.905000114E1,1.370625019E1,2.396250153E1
3.932752516E2,2.150625038E1,1.310625076E1,2.304375076E1
3.932852516E2,2.225625038E1,1.468125057E1,2.625000191E1
3.932952516E2,2.190000153E1,1.411875057E1,2.381250000E1
3.933052516E2,2.223750114E1,1.586250019E1,2.595000076E1
3.933152516E2,2.081250000E1,1.441875076E1,2.473125076E1
3.933252516E2,2.081250000E1,1.366875076E1,2.548125076E1
3.933352516E2,2.047500038E1,1.396875095E1,2.593125153E1
3.933452516E2,2.291250038E1,1.350000095E1,2.578125191E1
3.933552516E2,2.068125153E1,1.411875057E1,2.456250191E1
3.933652516E2,2.143125153E1,1.278750038E1,2.606250191E1
3.933752516E2,2.233125114E1,1.470000076E1,2.441250038E1
3.933852516E2,2.280000114E1,1.365000057E1,2.441250038E1
3.933952516E2,2.156250000E1,1.440000057E1,2.473125076E1
3.934052516E2,2.285625076E1,1.366875076E1,2.319375038E1
3.934152516E2,2.203125000E1,1.366875076E1,2.516250038E1
3.934252516E2,2.212500000E1,1.293750095E1,2.319375038E1
3.934352516E2,2.071875000E1,1.383750057E1,2.349375153E1
3.934452516E2,2.130000114E1,1.471875095E1,2.321250153E1
3.934552516E2,1.993125153E1,1.458750057E1,2.381250000E1
3.934652516E2,2.158125114E1,1.291875076E1,2.591250038E1
3.934752516E2,2.313750076E1,1.188750076E1,2.516250038E1
3.934852516E2,2.201250076E1,1.395000076E1,2.518125153E1
3.934952516E2,2.199375153E1,1.395000076E1,2.623125076E1
3.935052516E2,2.235000038E1,1.291875076E1,2.546250153E1
3.935152516E2,2.315625000E1,1.291875076E1,2.394375038E1
3.935252516E2,2.210625076E1,1.248750019E1,2.394375038E1
3.935352516E2,2.124375153E1,1.396875095E1,2.593125153E1
3.935452516E2,2.186250114E1,1.351875019E1,2.578125191E1
3.935552516E2,2.238750076E1,1.323750019E1,2.364375114E1
3.935652516E2,2.195625114E1,1.233750057E1,2.424375153E1
3.935752516E2,2.163750076E1,1.145625019E1,2.514375114E1
3.935852516E2,2.210625076E1,1.190625000E1,2.469375038E1
3.935952516E2,2.255625153E1,1.085625076E1,2.529375076E1
3.936052516E2,2.257500076E1,1.203750038E1,2.379375076E1
3.936152516E2,2.255625153E1,1.278750038E1,2.349375153E1
3.936252516E2,2.238750076E1,1.291875076E1,2.441250038E1
3.936352516E2,2.250000000E1,1.306875038E1,2.531250191E1
3.936452516E2,2.186250114E1,1.306875038E1,2.608125114E1
3.936552516E2,2.146875000E1,1.381875038E1,2.381250000E1
3.936652516E2,2.220000076E1,1.203750038E1,2.606250191E1
3.936752516E2,2.116875076E1,1.205625057E1,2.531250191E1
3.936852516E2,2.242500114E1,1.145625019E1,2.439375114E1
3.936952516E2,2.298750114E1,1.203750038E1,2.499375153E1
3.937052516E2,2.295000076E1,1.276875019E1,2.576250076E1
3.937152516E2,2.244375038E1,1.220625019E1,2.317500114E1
3.937252516E2,2.263125038E1,1.057500076E1,2.377500153E1
3.937352516E2,2.173125076E1,9.993750572E0,2.362500000E1
3.937452516E2,2.334375000E1,1.055625057E1,2.499375153E1
3.937552516E2,2.366250038E1,1.378125095E1,2.578125191E1
3.937652516E2,2.386875153E1,1.245000076E1,2.546250153E1
3.937752516E2,2.386875153E1,1.245000076E1,2.546250153E1
3.937852516E2,2.388750076E1,1.216875076E1,2.516250038E1
3.937952516E2,2.167500114E1,1.250625038E1,2.319375038E1
3.938052516E2,2.388750076E1,1.246875095E1,2.516250038E1
3.938152516E2,2.388750076E1,1.246875095E1,2.516250038E1
3.938252516E2,2.250000000E1,1.306875038E1,2.531250191E1
3.938352516E2,2.435625076E1,1.290000057E1,2.394375038E1
3.938452516E2,2.285625076E1,1.188750076E1,2.439375114E1
3.938552516E2,2.313750076E1,1.246875095E1,2.471250153E1
3.938652516E2,2.115000153E1,1.233750057E1,2.531250191E1
3.938752516E2,2.377500153E1,1.158750057E1,2.454375076E1
3.938852516E2,2.325000000E1,1.201875019E1,2.606250191E1
3.938952516E2,2.253750038E1,1.203750038E1,2.499375153E1
3.939052516E2,2.330625153E1,1.203750038E1,2.454375076E1
3.939152516E2,2.388750076E1,1.012500000E1,2.270625114E1
3.939252516E2,2.304375076E1,1.130625057E1,2.424375153E1
3.939352516E2,2.467500114E1,1.216875076E1,2.439375114E1
3.939452516E2,2.450625038E1,1.201875019E1,2.501250076E1
3.939552516E2,2.341875076E1,1.087500000E1,2.225625038E1
3.939652516E2,2.373750114E1,1.201875019E1,2.531250191E1
3.939752516E2,2.311875153E1,1.143750000E1,2.621250153E1
3.939852516E2,2.236875153E1,1.113750076E1,2.621250153E1
3.939952516E2,2.295000076E1,1.276875019E1,2.531250191E1
3.940052516E2,2.313750076E1,1.143750000E1,2.591250038E1
3.940152516E2,2.210625076E1,1.115625000E1,2.514375114E1
3.940252516E2,2.388750076E1,1.141875076E1,2.591250038E1
3.940352516E2,2.323125076E1,9.675000191E0,2.467500114E1
3.940452516E2,2.458125114E1,1.215000057E1,2.698125076E1
3.940552516E2,2.075625038E1,1.087500000E1,2.499375153E1
3.940652516E2,2.371875000E1,1.156875038E1,2.651250076E1
3.940752516E2,2.253750038E1,1.085625076E1,2.606250191E1
3.940852516E2,2.390625000E1,1.038750076E1,2.619375038E1
3.940952516E2,2.373750114E1,1.201875019E1,2.531250191E1
3.941052516E2,2.330625153E1,1.158750057E1,2.499375153E1
3.941152516E2,2.242500114E1,1.145625019E1,2.439375114E1
3.941252516E2,2.370000076E1,1.126875019E1,2.726250076E1
3.941352516E2,2.281875038E1,1.246875095E1,2.546250153E1
3.941452516E2,2.452500153E1,1.156875038E1,2.499375153E1
3.941552516E2,2.362500000E1,1.040625000E1,2.544375038E1
3.941652516E2,2.362500000E1,1.113750076E1,2.514375114E1
3.941752516E2,2.206875038E1,1.188750076E1,2.546250153E1
3.941852516E2,2.240625000E1,1.040625000E1,2.619375038E1
3.941952516E2,2.191875076E1,1.203750038E1,2.531250191E1
