"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.953371229E1,-7.752745152E-1,6.317051649E-1,1.120319557E1
2.953581890E1,-7.800601721E-1,6.221339107E-1,1.131326580E1
2.953792552E1,-8.087740541E-1,6.412764788E-1,1.137547874E1
2.954003213E1,-8.566305041E-1,6.412764788E-1,1.146640587E1
2.954213880E1,-8.614161611E-1,6.077769399E-1,1.158604717E1
2.954424541E1,-8.470591903E-1,5.694918036E-1,1.165783215E1
2.954635208E1,-8.614161611E-1,5.407779217E-1,1.161954689E1
2.954845869E1,-8.997012973E-1,4.929214716E-1,1.166261768E1
2.955056531E1,-9.140582681E-1,4.259224236E-1,1.171047401E1
2.955267198E1,-9.523434043E-1,3.684946895E-1,1.173918819E1
2.955477859E1,-9.714859724E-1,2.919243574E-1,1.174397373E1
2.955688520E1,-1.028913736E0,2.201396823E-1,1.176790142E1
2.955899182E1,-1.067198873E0,1.292124242E-1,1.184447193E1
2.956109849E1,-1.110269666E0,2.871387079E-2,1.191147137E1
2.956320510E1,-1.143769264E0,-6.699903309E-2,1.196411324E1
2.956531172E1,-1.220339537E0,-1.531406492E-1,1.198804188E1
2.956741838E1,-1.311266780E0,-2.392822653E-1,1.206461143E1
2.956952500E1,-1.387837172E0,-2.632105052E-1,1.210768223E1
2.957163161E1,-1.454836130E0,-2.727817893E-1,1.212682533E1
2.957373823E1,-1.517049551E0,-2.584248483E-1,1.215075302E1
2.957584484E1,-1.569691658E0,-2.249253243E-1,1.216511059E1
2.957795151E1,-1.584048629E0,-2.201396823E-1,1.216511059E1
2.958005812E1,-1.550549030E0,-1.627119333E-1,1.205504036E1
2.958216474E1,-1.512263894E0,-1.627119333E-1,1.196411324E1
2.958427140E1,-1.497906923E0,-1.196411327E-1,1.186361504E1
2.958637802E1,-1.473978758E0,-8.135596663E-2,1.177747345E1
2.958848468E1,-1.435693622E0,-4.307080805E-2,1.173918819E1
2.959059130E1,-1.373480201E0,0.000000000E0,1.171525955E1
2.959269791E1,-1.272981644E0,3.828516230E-2,1.168654537E1
2.959480453E1,-1.196411371E0,7.657032460E-2,1.167697430E1
2.959691114E1,-1.124626637E0,8.614161611E-2,1.165304661E1
2.959901781E1,-1.076770186E0,8.135596663E-2,1.160040379E1
2.960112442E1,-1.024128079E0,1.004985496E-1,1.156211948E1
2.960323109E1,-9.667003751E-1,9.571290761E-2,1.152383423E1
2.960533770E1,-9.140582681E-1,8.614161611E-2,1.147119141E1
2.960744432E1,-8.518448472E-1,6.699903309E-2,1.145683479E1
2.960955099E1,-7.944171429E-1,1.914258115E-2,1.141376400E1
2.961165760E1,-7.369893789E-1,-4.785645381E-2,1.139462185E1
2.961376422E1,-6.843472719E-1,-1.627119333E-1,1.138026428E1
2.961587083E1,-6.460621357E-1,-2.679961324E-1,1.139462185E1
2.961797750E1,-6.125625968E-1,-4.163511395E-1,1.143769264E1
2.962008411E1,-5.934200287E-1,-5.790630579E-1,1.151904774E1
2.962219073E1,-5.455635786E-1,-7.465606928E-1,1.161476135E1
2.962429734E1,-5.407779217E-1,-9.379864931E-1,1.171525955E1
2.962640395E1,-5.647061467E-1,-1.134197950E0,1.185882950E1
2.962851062E1,-5.982056856E-1,-1.325623751E0,1.204068375E1
2.963061724E1,-6.699903607E-1,-1.507478237E0,1.225603771E1
2.963272390E1,-7.226324677E-1,-1.665404558E0,1.245703506E1
2.963483052E1,-7.944171429E-1,-1.804188251E0,1.272503090E1
2.963693713E1,-8.566305041E-1,-1.971685886E0,1.298824120E1
2.963904380E1,-9.284151793E-1,-2.115255117E0,1.324666595E1
2.964115041E1,-9.954141974E-1,-2.263610125E0,1.350030518E1
2.964325703E1,-1.057627559E0,-2.383251429E0,1.374915886E1
2.964536364E1,-1.119840980E0,-2.507678032E0,1.400279808E1
2.964747031E1,-1.172483087E0,-2.627319336E0,1.424208069E1
2.964957692E1,-1.234696507E0,-2.713460922E0,1.447657681E1
2.965168354E1,-1.268195987E0,-2.794816732E0,1.470628834E1
2.965379020E1,-1.325623751E0,-2.861815929E0,1.491207027E1
2.965589682E1,-1.359123230E0,-2.933600664E0,1.508435440E1
2.965800343E1,-1.387837172E0,-2.981456995E0,1.526620865E1
2.966011010E1,-1.402194023E0,-2.995813847E0,1.537149239E1
2.966221672E1,-1.421336651E0,-2.981456995E0,1.546720600E1
2.966432333E1,-1.421336651E0,-2.967100143E0,1.552463341E1
2.966642994E1,-1.421336651E0,-2.914458036E0,1.551027679E1
2.966853661E1,-1.406979680E0,-2.885744095E0,1.548156261E1
2.967064323E1,-1.383051515E0,-2.852244616E0,1.538584995E1
2.967274984E1,-1.378265858E0,-2.809173822E0,1.528056526E1
2.967485645E1,-1.339980721E0,-2.761317253E0,1.512263870E1
2.967696312E1,-1.296909928E0,-2.713460922E0,1.492642784E1
2.967906974E1,-1.239482164E0,-2.679961443E0,1.466800308E1
2.968117635E1,-1.186840057E0,-2.622533560E0,1.439522076E1
2.968328296E1,-1.115055323E0,-2.560320139E0,1.409372520E1
2.968538963E1,-1.067198873E0,-2.526820660E0,1.379222965E1
2.968749625E1,-1.009771109E0,-2.464607239E0,1.350987625E1
2.968960286E1,-9.475577474E-1,-2.407179594E0,1.323230934E1
2.969170953E1,-8.757730722E-1,-2.335394859E0,1.298824120E1
2.969381614E1,-8.135597110E-1,-2.273181438E0,1.273938751E1
2.969592281E1,-7.561319470E-1,-2.206182480E0,1.250010586E1
2.969802942E1,-6.891329288E-1,-2.134397745E0,1.231825066E1
2.970013604E1,-6.652047038E-1,-2.096112728E0,1.212682533E1
2.970224265E1,-6.221339107E-1,-2.024327993E0,1.198325539E1
2.970434932E1,-6.029912829E-1,-1.962114573E0,1.188275719E1
2.970645593E1,-5.599204898E-1,-1.890329838E0,1.175833035E1
2.970856255E1,-5.407779217E-1,-1.852044702E0,1.167218876E1
2.971066916E1,-5.455635786E-1,-1.804188251E0,1.158604717E1
2.971277583E1,-5.503492355E-1,-1.770688772E0,1.151904774E1
2.971488239E1,-5.599204898E-1,-1.741974831E0,1.147119141E1
2.971698906E1,-5.790630579E-1,-1.746760488E0,1.141376400E1
2.971909573E1,-5.838487148E-1,-1.737189293E0,1.138504982E1
2.972120234E1,-6.317051649E-1,-1.746760488E0,1.134197903E1
2.972330895E1,-6.556333899E-1,-1.761117458E0,1.128455162E1
2.972541562E1,-6.843472719E-1,-1.808973908E0,1.125105190E1
2.972752224E1,-6.939185858E-1,-1.842473388E0,1.124626637E1
2.972962885E1,-7.465606928E-1,-1.895115495E0,1.122712421E1
2.973173547E1,-7.704889178E-1,-1.952543259E0,1.120319557E1
2.973384213E1,-8.039883971E-1,-2.000399828E0,1.118883896E1
2.973594875E1,-8.231309652E-1,-2.038684845E0,1.121276665E1
2.973805536E1,-8.566305041E-1,-2.110469580E0,1.119362450E1
2.974016203E1,-8.662018180E-1,-2.158325911E0,1.120798111E1
2.974226864E1,-9.188438654E-1,-2.210968018E0,1.122233772E1
2.974437526E1,-9.427721500E-1,-2.244467735E0,1.123669529E1
2.974648192E1,-9.810572863E-1,-2.287538528E0,1.128455162E1
2.974858854E1,-9.762716293E-1,-2.311466694E0,1.129412270E1
2.975069515E1,-9.714859724E-1,-2.321038008E0,1.129890823E1
2.975280177E1,-9.667003751E-1,-2.330609322E0,1.131326580E1
2.975490838E1,-9.571290612E-1,-2.340180635E0,1.132762241E1
2.975701505E1,-9.619147182E-1,-2.344966173E0,1.130369377E1
2.975912166E1,-9.332008362E-1,-2.349751949E0,1.131326580E1
2.976122828E1,-9.332008362E-1,-2.325823545E0,1.128933716E1
2.976333494E1,-9.140582681E-1,-2.282752752E0,1.124148083E1
2.976544156E1,-8.757730722E-1,-2.239681959E0,1.118883896E1
2.976754817E1,-8.470591903E-1,-2.215753794E0,1.112183952E1
2.976965479E1,-8.279166222E-1,-2.153540373E0,1.105005455E1
2.977176145E1,-8.039883971E-1,-2.134397745E0,1.100698376E1
2.977386807E1,-7.896314859E-1,-2.072184324E0,1.095434189E1
2.977597468E1,-7.609176040E-1,-2.005185366E0,1.089691448E1
2.977808135E1,-6.987041831E-1,-1.966900229E0,1.085384369E1
2.978018797E1,-6.508477330E-1,-1.871187329E0,1.082512951E1
2.978229458E1,-5.934200287E-1,-1.808973908E0,1.077727318E1
2.978440125E1,-5.312066078E-1,-1.756331801E0,1.072941685E1
2.978650786E1,-4.689932466E-1,-1.684547186E0,1.068634605E1
2.978861448E1,-4.067798555E-1,-1.622333765E0,1.066720295E1
2.979072109E1,-3.589234054E-1,-1.560120344E0,1.061934662E1
2.979282776E1,-3.206382394E-1,-1.502692580E0,1.060499001E1
2.979493437E1,-2.679961324E-1,-1.464407444E0,1.060499001E1
2.979704099E1,-2.679961324E-1,-1.435693622E0,1.060020447E1
2.979914765E1,-2.584248483E-1,-1.373480201E0,1.058106136E1
2.980125427E1,-2.344966233E-1,-1.354337573E0,1.058584690E1
2.980336088E1,-2.249253243E-1,-1.330409408E0,1.059063339E1
2.980546755E1,-2.249253243E-1,-1.311266780E0,1.063370419E1
2.980757411E1,-2.297109663E-1,-1.320838094E0,1.069113159E1
2.980968078E1,-2.297109663E-1,-1.320838094E0,1.074377346E1
2.981178744E1,-2.249253243E-1,-1.349551916E0,1.082512951E1
2.981389406E1,-2.440679073E-1,-1.363908887E0,1.089691448E1
2.981600067E1,-2.775674164E-1,-1.411765337E0,1.098784161E1
2.981810729E1,-3.110669553E-1,-1.430907965E0,1.106441212E1
2.982021395E1,-3.397808075E-1,-1.459621787E0,1.115533924E1
2.982232057E1,-3.876372576E-1,-1.507478237E0,1.125105190E1
2.982442718E1,-4.307080805E-1,-1.540977836E0,1.131805134E1
2.982653380E1,-4.642075896E-1,-1.603191137E0,1.138026428E1
2.982864047E1,-5.024927258E-1,-1.665404558E0,1.144726372E1
2.983074708E1,-5.359922647E-1,-1.713261008E0,1.150469112E1
2.983285369E1,-5.647061467E-1,-1.741974831E0,1.154297638E1
2.983496036E1,-6.125625968E-1,-1.804188251E0,1.159083271E1
2.983706698E1,-6.412764788E-1,-1.847259045E0,1.161476135E1
2.983917359E1,-6.843472719E-1,-1.890329838E0,1.164347458E1
2.984128020E1,-7.322037220E-1,-1.919043779E0,1.169133186E1
2.984338687E1,-7.657032609E-1,-1.952543259E0,1.171525955E1
2.984549349E1,-8.087740541E-1,-1.966900229E0,1.174397373E1
2.984760010E1,-8.709874153E-1,-1.976471543E0,1.174875927E1
2.984970672E1,-9.332008362E-1,-2.005185366E0,1.176790142E1
2.985181338E1,-9.427721500E-1,-2.005185366E0,1.178225899E1
2.985392000E1,-9.762716293E-1,-2.005185366E0,1.174397373E1
2.985602661E1,-9.954141974E-1,-2.005185366E0,1.170568848E1
2.985813328E1,-1.019342422E0,-1.976471543E0,1.166261768E1
2.986023989E1,-1.028913736E0,-1.942971945E0,1.158126163E1
2.986234651E1,-1.048056364E0,-1.919043779E0,1.151426220E1
2.986445317E1,-1.052842021E0,-1.899901152E0,1.138026428E1
2.986655979E1,-1.067198873E0,-1.852044702E0,1.126540947E1
2.986866640E1,-1.057627559E0,-1.789831281E0,1.111226845E1
2.987077307E1,-1.033699393E0,-1.737189293E0,1.098305607E1
2.987287968E1,-1.057627559E0,-1.708475351E0,1.086341476E1
2.987498630E1,-1.028913736E0,-1.646261930E0,1.071984577E1
2.987709297E1,-1.028913736E0,-1.598405480E0,1.059541893E1
2.987919958E1,-1.038485050E0,-1.569691658E0,1.046142101E1
2.988130619E1,-1.028913736E0,-1.545763373E0,1.033699417E1
2.988341281E1,-9.954141974E-1,-1.502692580E0,1.021735287E1
2.988551948E1,-1.000199914E0,-1.469193101E0,1.013599682E1
2.988762609E1,-1.000199914E0,-1.459621787E0,1.008814049E1
2.988973270E1,-9.667003751E-1,-1.411765337E0,1.003071213E1
2.989183937E1,-9.523434043E-1,-1.363908887E0,9.958928108E0
2.989394599E1,-9.044869542E-1,-1.282552958E0,9.915857315E0
2.989605260E1,-8.566305041E-1,-1.201196909E0,9.858428955E0
2.989815922E1,-8.183453679E-1,-1.124626637E0,9.777072906E0
2.990026588E1,-7.752745152E-1,-1.028913736E0,9.724431038E0
2.990237250E1,-7.513462901E-1,-9.236295223E-1,9.671789169E0
2.990447911E1,-7.274180651E-1,-8.374879360E-1,9.619147301E0
2.990658573E1,-6.987041831E-1,-7.417750359E-1,9.571290970E0
2.990869239E1,-6.699903607E-1,-6.460621357E-1,9.518648148E0
2.991079901E1,-6.412764788E-1,-5.982056856E-1,9.480362892E0
2.991290562E1,-6.412764788E-1,-5.264210105E-1,9.446864128E0
2.991501229E1,-6.125625968E-1,-4.785645306E-1,9.413364410E0
2.991711890E1,-6.221339107E-1,-4.498506486E-1,9.365508080E0
2.991922552E1,-6.221339107E-1,-4.259224236E-1,9.308079720E0
2.992133213E1,-6.412764788E-1,-3.924229145E-1,9.260223389E0
2.992343875E1,-6.795616150E-1,-3.828516304E-1,9.193224907E0
2.992554541E1,-7.082754970E-1,-3.541377485E-1,9.140582085E0
2.992765203E1,-7.417750359E-1,-3.780659735E-1,9.087940216E0
2.992975869E1,-7.992027402E-1,-3.637090325E-1,9.040083885E0
2.993186531E1,-8.422735929E-1,-3.637090325E-1,8.973084450E0
2.993397192E1,-8.757730722E-1,-3.589234054E-1,8.896514893E0
2.993607859E1,-8.757730722E-1,-3.637090325E-1,8.839086533E0
2.993818520E1,-8.853443861E-1,-3.349951804E-1,8.776873589E0
2.994029182E1,-9.092726111E-1,-3.206382394E-1,8.714659691E0
2.994239843E1,-9.236295223E-1,-2.967100143E-1,8.700303078E0
2.994450510E1,-9.427721500E-1,-2.775674164E-1,8.666803360E0
2.994661172E1,-9.619147182E-1,-2.536391914E-1,8.614161491E0
2.994871833E1,-9.954141974E-1,-2.249253243E-1,8.580661774E0
2.995082494E1,-1.000199914E0,-1.914258152E-1,8.547162056E0
2.995293161E1,-9.619147182E-1,-1.722832322E-1,8.484949112E0
2.995503823E1,-9.714859724E-1,-1.196411327E-1,8.504091263E0
2.995714484E1,-9.619147182E-1,-7.657032460E-2,8.451449394E0
2.995925151E1,-9.571290612E-1,-2.392822690E-2,8.441878319E0
2.996135812E1,-9.523434043E-1,2.871387079E-2,8.422736168E0
2.996346474E1,-9.236295223E-1,7.657032460E-2,8.422736168E0
2.996557140E1,-9.140582681E-1,1.292124242E-1,8.398807526E0
2.996767802E1,-8.949156404E-1,1.770688742E-1,8.389236450E0
2.996978468E1,-8.805587292E-1,2.344966233E-1,8.408378601E0
2.997189130E1,-8.614161611E-1,2.919243574E-1,8.394021988E0
2.997399791E1,-8.231309652E-1,3.206382394E-1,8.370093346E0
2.997610453E1,-8.087740541E-1,3.684946895E-1,8.346165657E0
2.997821119E1,-7.704889178E-1,4.211367965E-1,8.327022552E0
2.998031781E1,-7.561319470E-1,4.737788737E-1,8.331808090E0
2.998242442E1,-7.322037220E-1,5.072783828E-1,8.298309326E0
2.998453104E1,-7.034898400E-1,5.359922647E-1,8.274380684E0
2.998663770E1,-7.178468108E-1,5.647061467E-1,8.226524353E0
2.998874432E1,-6.939185858E-1,6.077769399E-1,8.193024635E0
2.999085093E1,-6.747759581E-1,6.317051649E-1,8.164310455E0
2.999295755E1,-6.508477330E-1,6.508477330E-1,8.126026154E0
2.999506422E1,-6.269195080E-1,6.843472719E-1,8.078168869E0
2.999717083E1,-6.269195080E-1,7.130611539E-1,8.039883614E0
2.999927744E1,-6.077769399E-1,7.322037220E-1,8.020741463E0
3.000138411E1,-6.077769399E-1,7.609176040E-1,7.958528042E0
3.000349073E1,-6.221339107E-1,7.800601721E-1,7.929814339E0
3.000559734E1,-6.412764788E-1,7.944171429E-1,7.862815380E0
3.000770401E1,-6.556333899E-1,8.327022791E-1,7.824530125E0
3.000981062E1,-6.795616150E-1,8.327022791E-1,7.791030407E0
3.001191724E1,-6.556333899E-1,8.518448472E-1,7.743174076E0
3.001402385E1,-6.269195080E-1,8.518448472E-1,7.719245911E0
3.001613052E1,-6.460621357E-1,8.901300430E-1,7.671389580E0
3.001823713E1,-6.460621357E-1,9.188438654E-1,7.642675400E0
3.002034375E1,-6.269195080E-1,9.475577474E-1,7.590033531E0
3.002245036E1,-6.077769399E-1,9.667003751E-1,7.570890903E0
3.002455703E1,-6.125625968E-1,1.014556766E0,7.527820110E0
3.002666364E1,-6.221339107E-1,1.067198873E0,7.446464062E0
3.002877026E1,-5.790630579E-1,1.067198873E0,7.389036179E0
3.003087687E1,-5.694918036E-1,1.071984529E0,7.312466145E0
3.003298354E1,-5.790630579E-1,1.062413216E0,7.283751965E0
3.003509015E1,-5.886343718E-1,1.067198873E0,7.250252724E0
3.003719677E1,-6.221339107E-1,1.076770186E0,7.202396393E0
3.003930343E1,-6.460621357E-1,1.057627559E0,7.211967468E0
3.004141005E1,-6.891329288E-1,1.048056364E0,7.216753006E0
3.004351666E1,-7.274180651E-1,1.052842021E0,7.197610378E0
3.004562333E1,-7.513462901E-1,1.048056364E0,7.207181931E0
3.004772994E1,-7.609176040E-1,1.028913736E0,7.197610378E0
3.004983661E1,-8.135597110E-1,1.024128079E0,7.183253765E0
3.005194323E1,-8.374879360E-1,1.019342422E0,7.211967468E0
3.005404984E1,-8.805587292E-1,1.004985452E0,7.202396393E0
3.005615645E1,-8.949156404E-1,1.000199914E0,7.197610378E0
3.005826307E1,-9.379864931E-1,9.810572863E-1,7.202396393E0
3.006036974E1,-9.379864931E-1,9.858429432E-1,7.188039303E0
3.006247635E1,-9.475577474E-1,9.858429432E-1,7.168896675E0
3.006458297E1,-9.906286001E-1,9.667003751E-1,7.178467751E0
3.006668963E1,-1.028913736E0,9.571290612E-1,7.202396393E0
3.006879625E1,-1.028913736E0,9.523434043E-1,7.202396393E0
3.007090286E1,-1.033699393E0,9.571290612E-1,7.202396393E0
3.007300953E1,-1.062413216E0,9.236295223E-1,7.159325123E0
3.007511614E1,-1.134197950E0,9.188438654E-1,7.188039303E0
3.007722276E1,-1.186840057E0,8.949156404E-1,7.192824841E0
3.007932937E1,-1.220339537E0,8.805587292E-1,7.202396393E0
3.008143604E1,-1.263410330E0,8.470591903E-1,7.168896675E0
3.008354265E1,-1.306481123E0,8.231309652E-1,7.168896675E0
3.008564927E1,-1.316052437E0,7.992027402E-1,7.144968510E0
3.008775588E1,-1.320838094E0,7.800601721E-1,7.106683254E0
3.008986255E1,-1.311266780E0,7.465606928E-1,7.082755089E0
3.009196916E1,-1.330409408E0,7.130611539E-1,7.082755089E0
3.009407578E1,-1.325623751E0,6.987041831E-1,7.082755089E0
3.009618244E1,-1.316052437E0,6.939185858E-1,7.077969551E0
3.009828906E1,-1.277767301E0,6.699903607E-1,7.106683254E0
3.010039567E1,-1.225125194E0,6.699903607E-1,7.106683254E0
3.010250234E1,-1.167697430E0,6.843472719E-1,7.164111137E0
3.010460895E1,-1.105484009E0,7.034898400E-1,7.202396393E0
3.010671557E1,-1.033699393E0,7.322037220E-1,7.216753006E0
3.010882218E1,-9.810572863E-1,7.896314859E-1,7.250252724E0
3.011092885E1,-9.188438654E-1,8.422735929E-1,7.274180889E0
3.011303547E1,-8.709874153E-1,8.997012973E-1,7.312466145E0
3.011514208E1,-8.470591903E-1,9.523434043E-1,7.355536938E0
3.011724875E1,-8.183453679E-1,9.858429432E-1,7.374679565E0
3.011935536E1,-7.992027402E-1,1.024128079E0,7.417750359E0
3.012146198E1,-7.704889178E-1,1.043270707E0,7.460821152E0
3.012356864E1,-7.417750359E-1,1.048056364E0,7.513463020E0
3.012567526E1,-6.699903607E-1,1.062413216E0,7.604390144E0
3.012778187E1,-6.221339107E-1,1.062413216E0,7.671389580E0
3.012988849E1,-5.694918036E-1,1.057627559E0,7.747959614E0
3.013199515E1,-5.264210105E-1,1.033699393E0,7.800601959E0
3.013410177E1,-5.168496966E-1,1.004985452E0,7.896314621E0
3.013620843E1,-5.264210105E-1,9.906286001E-1,7.987242222E0
3.013831505E1,-5.599204898E-1,9.523434043E-1,8.068597794E0
3.014042166E1,-6.077769399E-1,9.236295223E-1,8.169096947E0
3.014252828E1,-6.412764788E-1,8.805587292E-1,8.236095428E0
3.014463489E1,-6.987041831E-1,8.470591903E-1,8.283951759E0
3.014674156E1,-7.465606928E-1,7.944171429E-1,8.341380119E0
3.014884817E1,-7.848458290E-1,7.704889178E-1,8.374878883E0
3.015095484E1,-8.518448472E-1,6.939185858E-1,8.422736168E0
3.015306145E1,-9.140582681E-1,6.508477330E-1,8.417949677E0
3.015516807E1,-9.810572863E-1,5.886343718E-1,8.432307243E0
3.015727474E1,-1.043270707E0,5.407779217E-1,8.427521706E0
3.015938130E1,-1.081555843E0,4.785645306E-1,8.422736168E0
3.016148797E1,-1.124626637E0,4.354937077E-1,8.389236450E0
3.016359458E1,-1.172483087E0,3.972085714E-1,8.365307808E0
3.016570119E1,-1.177268744E0,3.445664644E-1,8.341380119E0
3.016780781E1,-1.234696507E0,3.349951804E-1,8.303094864E0
3.016991448E1,-1.277767301E0,3.014956415E-1,8.255238533E0
3.017202109E1,-1.330409408E0,2.967100143E-1,8.193024635E0
3.017412776E1,-1.378265858E0,2.775674164E-1,8.159524918E0
3.017623437E1,-1.426122308E0,2.967100143E-1,8.073383331E0
3.017834099E1,-1.440479279E0,2.919243574E-1,8.020741463E0
3.018044760E1,-1.478764415E0,3.206382394E-1,7.944170952E0
3.018255427E1,-1.497906923E0,3.302095234E-1,7.853243828E0
3.018466088E1,-1.478764415E0,3.541377485E-1,7.752745152E0
3.018676750E1,-1.493121386E0,3.684946895E-1,7.676175117E0
3.018887411E1,-1.493121386E0,4.163511395E-1,7.566105366E0
3.019098078E1,-1.526620865E0,4.546363056E-1,7.465606689E0
3.019308739E1,-1.521835208E0,4.737788737E-1,7.389036179E0
3.019519401E1,-1.550549030E0,5.024927258E-1,7.298109055E0
3.019730062E1,-1.540977836E0,5.072783828E-1,7.245467186E0
3.019940729E1,-1.517049551E0,5.407779217E-1,7.211967468E0
3.020151390E1,-1.502692580E0,6.077769399E-1,7.097112179E0
3.020362057E1,-1.464407444E0,6.747759581E-1,6.943971157E0
3.020572718E1,-1.517049551E0,7.082754970E-1,6.809973240E0
3.020783380E1,-1.584048629E0,7.369893789E-1,6.771687984E0
3.020994041E1,-1.655833244E0,7.034898400E-1,6.714260101E0
3.021204708E1,-1.737189293E0,5.982056856E-1,6.723831654E0
3.021415369E1,-1.737189293E0,4.977070987E-1,6.699903488E0
3.021626031E1,-1.746760488E0,4.307080805E-1,6.561119556E0
3.021836698E1,-1.808973908E0,4.354937077E-1,6.570691109E0
3.022047359E1,-1.875972986E0,4.067798555E-1,6.623332977E0
3.022258020E1,-1.914258122E0,3.684946895E-1,6.671189308E0
3.022468687E1,-1.952543259E0,3.541377485E-1,6.752545357E0
3.022679348E1,-1.962114573E0,3.637090325E-1,6.819544315E0
3.022890010E1,-2.000399828E0,3.924229145E-1,6.857829571E0
3.023100672E1,-2.038684845E0,4.211367965E-1,6.939185619E0
3.023311338E1,-2.072184324E0,4.498506486E-1,7.082755089E0
3.023522000E1,-2.038684845E0,4.689932466E-1,7.202396393E0
3.023732661E1,-1.981257200E0,5.072783828E-1,7.345965385E0
3.023943323E1,-1.942971945E0,5.072783828E-1,7.556533813E0
3.024153989E1,-1.914258122E0,4.785645306E-1,7.781459332E0
3.024364651E1,-1.909472466E0,4.642075896E-1,7.858029366E0
3.024575312E1,-1.957328916E0,4.067798555E-1,8.006384850E0
3.024785979E1,-2.024327993E0,3.302095234E-1,8.193024635E0
3.024996640E1,-2.076970100E0,2.201396823E-1,8.394021988E0
3.025207302E1,-2.081755638E0,1.196411327E-1,8.595019341E0
3.025417968E1,-2.129612207E0,9.571290575E-3,8.762516975E0
3.025628630E1,-2.172683001E0,-1.196411327E-1,8.944371223E0
3.025839291E1,-2.196611166E0,-2.344966233E-1,9.154939651E0
3.026049958E1,-2.234896421E0,-3.589234054E-1,9.360722542E0
3.026260619E1,-2.249253273E0,-4.785645306E-1,9.571290970E0
3.026471281E1,-2.234896421E0,-5.838487148E-1,9.767501831E0
3.026681942E1,-2.196611166E0,-6.795616150E-1,9.987641335E0
3.026892604E1,-2.148754835E0,-7.513462901E-1,1.019342422E1
3.027103270E1,-2.100898266E0,-8.183453679E-1,1.036092186E1
3.027313932E1,-2.033899307E0,-9.044869542E-1,1.054277611E1
3.027524598E1,-1.957328916E0,-9.810572863E-1,1.070548820E1
3.027735260E1,-1.842473388E0,-1.033699393E0,1.086820030E1
3.027945922E1,-1.722832322E0,-1.057627559E0,1.103091240E1
3.028156583E1,-1.574477315E0,-1.057627559E0,1.115055370E1
3.028367244E1,-1.411765337E0,-9.906286001E-1,1.123190975E1
3.028577911E1,-1.292124271E0,-8.853443861E-1,1.131805134E1
3.028788573E1,-1.158126116E0,-7.609176040E-1,1.141376400E1
3.028999239E1,-1.000199914E0,-6.364908218E-1,1.148076344E1
3.029209895E1,-8.374879360E-1,-5.168496966E-1,1.152861977E1
3.029420562E1,-6.652047038E-1,-3.780659735E-1,1.157647610E1
3.029631224E1,-5.264210105E-1,-2.249253243E-1,1.159083271E1
3.029841890E1,-4.163511395E-1,-7.657032460E-2,1.162911797E1
3.030052552E1,-3.302095234E-1,8.135596663E-2,1.165783215E1
3.030263213E1,-2.727817893E-1,2.057827413E-1,1.163868904E1
3.030473875E1,-2.249253243E-1,3.158525825E-1,1.165783215E1
3.030684536E1,-1.722832322E-1,4.115654826E-1,1.163390350E1
3.030895203E1,-1.196411327E-1,4.833501875E-1,1.161476135E1
3.031105869E1,-9.571290761E-2,5.455635786E-1,1.161954689E1
3.031316531E1,-6.221338734E-2,5.838487148E-1,1.157169056E1
3.031527192E1,-3.828516230E-2,6.077769399E-1,1.151426220E1
3.031737854E1,4.785645287E-3,6.221339107E-1,1.144247818E1
3.031948515E1,2.871387079E-2,6.221339107E-1,1.139462185E1
3.032159182E1,7.657032460E-2,6.269195080E-1,1.132762241E1
3.032369843E1,1.004985496E-1,6.029912829E-1,1.127498055E1
3.032580505E1,1.196411327E-1,5.934200287E-1,1.117926693E1
3.032791172E1,1.292124242E-1,5.694918036E-1,1.109791183E1
3.033001833E1,1.339980662E-1,5.503492355E-1,1.101655579E1
3.033212494E1,1.387837082E-1,5.072783828E-1,1.093041420E1
3.033423156E1,1.483550072E-1,4.785645306E-1,1.084905815E1
3.033633823E1,1.100698411E-1,4.307080805E-1,1.077727318E1
3.033844484E1,9.571290761E-2,3.876372576E-1,1.074377346E1
3.034055151E1,7.657032460E-2,3.541377485E-1,1.067198944E1
3.034265812E1,4.307080805E-2,3.206382394E-1,1.067198944E1
3.034476474E1,3.828516230E-2,2.919243574E-1,1.065284634E1
3.034687135E1,4.307080805E-2,2.871387303E-1,1.066720295E1
3.034897797E1,5.742774159E-2,2.871387303E-1,1.069113159E1
3.035108463E1,7.178468257E-2,2.919243574E-1,1.071027374E1
3.035319125E1,6.699903309E-2,3.110669553E-1,1.076291656E1
3.035529786E1,5.264209956E-2,3.110669553E-1,1.084427261E1
3.035740448E1,3.828516230E-2,3.110669553E-1,1.090170002E1
3.035951114E1,-3.828516230E-2,2.871387303E-1,1.100219822E1
3.036161776E1,-1.196411327E-1,2.536391914E-1,1.110269737E1
3.036372437E1,-1.962114573E-1,2.105683982E-1,1.123190975E1
3.036583104E1,-2.967100143E-1,1.387837082E-1,1.135633659E1
3.036793765E1,-3.732803464E-1,6.699903309E-2,1.148554897E1
3.037004427E1,-4.977070987E-1,-2.871387079E-2,1.164347458E1
3.037215093E1,-5.790630579E-1,-1.148554832E-1,1.178704453E1
3.037425755E1,-6.987041831E-1,-2.249253243E-1,1.192104244E1
3.037636416E1,-7.992027402E-1,-3.158525825E-1,1.203589821E1
