"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.104653932E1,2.041962147E-1,8.928409815E-1,-3.611308098E0
2.105153932E1,9.582442045E-2,9.364163280E-1,-3.920757294E0
2.105653932E1,9.612858295E-3,9.763182998E-1,-4.181273460E0
2.106153932E1,-8.632105589E-2,1.039803028E0,-4.395264149E0
2.106653932E1,-1.341736317E-1,1.094019651E0,-4.587378502E0
2.107153932E1,-1.477090120E-1,1.139864683E0,-4.733187675E0
2.107653932E1,-1.397332549E-1,1.208139181E0,-4.814399242E0
2.108153932E1,-1.134040952E-1,1.252144098E0,-4.845970154E0
2.108653932E1,-9.920132160E-2,1.299892306E0,-4.873185158E0
2.109153932E1,-1.108833551E-1,1.343601823E0,-4.893658638E0
2.109653932E1,-1.902618408E-1,1.332441568E0,-4.893680573E0
2.110153932E1,-3.164315820E-1,1.292348266E0,-4.856492519E0
2.110653932E1,-4.833720326E-1,1.211839318E0,-4.744939804E0
2.111153932E1,-6.562234163E-1,1.092606783E0,-4.637760639E0
2.111653932E1,-8.189297915E-1,9.498880506E-1,-4.484660149E0
2.112153932E1,-9.303808212E-1,7.433884740E-1,-4.297553062E0
2.112653932E1,-1.002136588E0,5.427231789E-1,-4.071586609E0
2.113153932E1,-9.960203171E-1,3.746684194E-1,-3.821334362E0
2.113653932E1,-1.018946886E0,2.455365360E-1,-3.514798641E0
2.114153932E1,-1.000471115E0,1.657226682E-1,-3.193673134E0
2.114653932E1,-9.473605156E-1,1.493518651E-1,-2.885020256E0
2.115153932E1,-9.013932347E-1,1.311542988E-1,-2.582113266E0
2.115653932E1,-8.552742004E-1,7.006070018E-2,-2.271881104E0
2.116153932E1,-7.508960962E-1,1.809996367E-2,-1.960186005E0
2.116653932E1,-6.576835513E-1,-3.948134184E-2,-1.619390488E0
2.117153932E1,-5.660644770E-1,-1.336691231E-1,-1.229856491E0
2.117653932E1,-4.093430638E-1,-2.068009675E-1,-8.383274078E-1
2.118153932E1,-2.368812561E-1,-2.361654341E-1,-4.597291946E-1
2.118653932E1,-1.338492632E-1,-2.372241467E-1,-1.416702271E-1
2.119153932E1,-3.858554363E-2,-2.098286450E-1,4.208660126E-2
2.119653932E1,1.460049152E-1,-1.358503103E-1,1.450595856E-1
2.120153932E1,2.948033214E-1,2.360272408E-2,1.291341782E-1
2.120653932E1,4.671719670E-1,2.304360271E-1,2.886009216E-2
2.121153932E1,6.798393130E-1,5.005708933E-1,-5.345344543E-3
2.121653932E1,8.766143322E-1,7.759966850E-1,-1.518726349E-2
2.122153932E1,9.980082512E-1,9.564923048E-1,-3.583431244E-2
2.122653932E1,9.969358444E-1,1.038524866E0,-1.496019363E-1
2.123153932E1,9.182698727E-1,1.014077902E0,-3.280467987E-1
2.123653932E1,7.786079645E-1,8.976596594E-1,-4.588165283E-1
2.124153932E1,5.402549505E-1,7.313024998E-1,-4.215564728E-1
2.124653932E1,2.537952065E-1,4.896386266E-1,-1.023397446E-1
2.125153932E1,-1.339276433E-1,1.038321853E-1,7.340497971E-1
2.125653932E1,-2.445396185E-1,-1.595597267E-1,9.559173584E-1
2.126153932E1,-3.467469215E-1,-4.506235123E-1,8.500699997E-1
2.126653932E1,-7.791417837E-1,-9.164208174E-1,1.070567131E0
2.127153932E1,-1.561716080E0,-1.533564806E0,1.314080238E0
2.127653932E1,-2.052738190E0,-1.775006413E0,1.720948219E0
2.128153932E1,-2.051124573E0,-1.698662281E0,2.424204826E0
2.128653932E1,-1.831729650E0,-1.344904661E0,3.192158699E0
2.129153932E1,-1.645163298E0,-9.469035864E-1,3.578113556E0
2.129653932E1,-1.548236251E0,-6.646445990E-1,3.602167130E0
2.130153932E1,-1.364774466E0,-4.326614141E-1,3.413615227E0
2.130653932E1,-8.792413473E-1,-1.636347771E-1,3.043387413E0
2.131153932E1,-2.182950974E-1,1.120096445E-1,2.593584061E0
2.131653932E1,4.343922138E-1,2.327772379E-1,2.345880508E0
2.132153932E1,1.082386017E0,1.893295050E-1,2.294224739E0
2.132653932E1,1.564372540E0,5.178010464E-2,2.486248970E0
2.133153932E1,1.812496424E0,-1.946521401E-1,2.936163902E0
2.133653932E1,1.770403266E0,-5.283443928E-1,3.673369408E0
2.134153932E1,1.510580301E0,-9.062460065E-1,4.462088585E0
2.134653932E1,1.246405840E0,-1.249055266E0,5.035274506E0
2.135153932E1,9.470916390E-1,-1.610767126E0,5.462267876E0
2.135653932E1,5.649492741E-1,-1.928477049E0,5.749427795E0
2.136153932E1,2.868818045E-1,-2.166231155E0,5.909666061E0
2.136653932E1,1.429753304E-1,-2.319782019E0,5.985488892E0
2.137153932E1,1.123187542E-1,-2.394986629E0,5.930139542E0
2.137653932E1,1.825240850E-1,-2.408527613E0,5.720975876E0
2.138153932E1,3.166958094E-1,-2.334890604E0,5.359924316E0
2.138653932E1,5.178965330E-1,-2.174010277E0,4.903253555E0
2.139153932E1,7.490634918E-1,-1.927474976E0,4.377613068E0
2.139653932E1,9.748219252E-1,-1.652159929E0,3.864114761E0
2.140153932E1,1.180892467E0,-1.431704879E0,3.419281960E0
2.140653932E1,1.353540778E0,-1.285493374E0,3.105328560E0
2.141153932E1,1.468134642E0,-1.188917279E0,2.880701065E0
2.141653932E1,1.489895701E0,-1.153183818E0,2.777101517E0
2.142153932E1,1.484214544E0,-1.091452599E0,2.706664085E0
2.142653932E1,1.452374935E0,-1.055091977E0,2.653002739E0
2.143153932E1,1.390139103E0,-1.032823324E0,2.602397919E0
2.143653932E1,1.286659598E0,-1.050491571E0,2.520326614E0
2.144153932E1,1.205880642E0,-1.033906937E0,2.331033707E0
2.144653932E1,1.103096604E0,-9.873744845E-1,2.056660652E0
2.145153932E1,1.000450134E0,-9.157119989E-1,1.754022598E0
2.145653932E1,8.628579378E-1,-8.398035765E-1,1.441892624E0
2.146153932E1,7.114117146E-1,-8.037477732E-1,1.035938263E0
2.146653932E1,5.410091877E-1,-7.632611990E-1,5.756683350E-1
2.147153932E1,4.126332998E-1,-7.323725820E-1,4.390907288E-2
2.147653932E1,3.212888837E-1,-6.767333746E-1,-5.099239349E-1
2.148153932E1,2.515307069E-1,-5.979885459E-1,-9.566202164E-1
2.148653932E1,1.941841841E-1,-5.431016088E-1,-1.293850899E0
2.149153932E1,1.332290173E-1,-5.182135105E-1,-1.543824196E0
2.149653932E1,1.380871534E-1,-4.865944982E-1,-1.776225090E0
2.150153932E1,1.939448714E-1,-3.984533846E-1,-2.080298901E0
2.150653932E1,2.730945945E-1,-2.358585596E-1,-2.444148064E0
2.151153932E1,3.539360762E-1,-1.209175587E-2,-2.823822021E0
2.151653932E1,4.555853009E-1,2.584508657E-1,-3.169806480E0
2.152153932E1,5.301485062E-1,5.114945769E-1,-3.432124615E0
2.152653932E1,6.251511574E-1,7.189277411E-1,-3.692042351E0
2.153153932E1,6.291303635E-1,8.571021557E-1,-3.884134769E0
2.153653932E1,6.255263090E-1,9.583441615E-1,-4.059415340E0
2.154153932E1,6.044930220E-1,9.943034053E-1,-4.190909863E0
2.154653932E1,5.543826818E-1,9.721083045E-1,-4.265049934E0
2.155153932E1,4.810645580E-1,9.305396080E-1,-4.301825523E0
2.155653932E1,3.733528852E-1,8.356373310E-1,-4.300477505E0
2.156153932E1,2.642213106E-1,7.494878173E-1,-4.293437004E0
2.156653932E1,1.998629570E-1,7.119018435E-1,-4.262244225E0
2.157153932E1,1.671804190E-1,7.136644721E-1,-4.191654205E0
2.157653932E1,1.526907682E-1,7.404528260E-1,-4.160237312E0
2.158153932E1,1.555407047E-1,7.377965450E-1,-4.211478233E0
2.158653932E1,1.986521482E-1,7.515745759E-1,-4.262272358E0
2.159153932E1,2.780717611E-1,7.982865572E-1,-4.269751549E0
2.159653932E1,2.733118534E-1,8.465748429E-1,-4.217547417E0
2.160153932E1,2.813743353E-1,9.186947942E-1,-4.104494095E0
2.160653932E1,3.136765957E-1,9.925308824E-1,-3.952222347E0
2.161153932E1,2.738331556E-1,1.039514422E0,-3.742975235E0
2.161653932E1,2.116148472E-1,1.048256278E0,-3.537052155E0
2.162153932E1,1.420493126E-1,1.057892084E0,-3.392774582E0
2.162653932E1,9.220921993E-2,1.067975521E0,-3.246670246E0
2.163153932E1,2.765834332E-2,1.053811789E0,-3.106394768E0
2.163653932E1,-4.117500782E-2,1.036433101E0,-2.983923912E0
2.164153932E1,-6.210398674E-2,9.318958521E-1,-2.809140205E0
2.164653932E1,-7.627081871E-2,7.881809473E-1,-2.664262772E0
2.165153932E1,-7.205617428E-2,6.873239279E-1,-2.442138672E0
2.165653932E1,-8.623886108E-2,6.204224825E-1,-2.194209576E0
2.166153932E1,-8.208405972E-2,6.057229042E-1,-1.887707710E0
2.166653932E1,1.123952866E-2,6.524207592E-1,-1.524239540E0
2.167153932E1,1.189837456E-1,7.102453709E-1,-1.197717667E0
2.167653932E1,1.705101728E-1,7.772238255E-1,-9.112539291E-1
2.168153932E1,1.888209581E-1,8.542852402E-1,-7.076311111E-1
2.168653932E1,2.526431084E-1,9.199156761E-1,-5.404510498E-1
2.169153932E1,3.101754785E-1,9.643588066E-1,-3.823070526E-1
2.169653932E1,3.114977479E-1,9.771336317E-1,-2.332563400E-1
2.170153932E1,3.018180132E-1,8.670798540E-1,-1.421461105E-1
2.170653932E1,2.741295695E-1,6.632308960E-1,-1.705551147E-2
2.171153932E1,2.823016644E-1,4.286577702E-1,1.434059143E-1
2.171653932E1,2.598418593E-1,2.045223713E-1,3.383903503E-1
2.172153932E1,2.391905785E-1,1.110196114E-3,5.776748657E-1
2.172653932E1,2.759287953E-1,-1.728165150E-1,8.319301605E-1
2.173153932E1,3.169226646E-1,-3.516689539E-1,1.119327545E0
2.173653932E1,3.675590754E-1,-4.839645624E-1,1.415986061E0
2.174153932E1,3.987023830E-1,-5.853004456E-1,1.727887154E0
2.174653932E1,4.786836505E-1,-7.067502141E-1,2.098670006E0
2.175153932E1,6.289357543E-1,-8.120119572E-1,2.433595657E0
2.175653932E1,7.940953970E-1,-8.771760464E-1,2.751399040E0
2.176153932E1,9.304952621E-1,-9.155440331E-1,2.983445168E0
2.176653932E1,9.869310260E-1,-9.006445408E-1,3.197128296E0
2.177153932E1,9.760463238E-1,-8.199593425E-1,3.336956978E0
2.177653932E1,8.709232807E-1,-6.488269567E-1,3.453860283E0
2.178153932E1,7.837349772E-1,-3.671882153E-1,3.430788994E0
2.178653932E1,7.103415132E-1,-2.498626709E-3,3.177153587E0
2.179153932E1,6.394200921E-1,3.023306131E-1,2.730950356E0
2.179653932E1,6.453992128E-1,4.596674442E-1,2.144782066E0
2.180153932E1,8.164771795E-1,4.507776499E-1,1.554221153E0
2.180653932E1,1.047661781E0,3.402620554E-1,9.686832428E-1
2.181153932E1,1.243466377E0,1.991821527E-1,6.323585510E-1
2.181653932E1,1.404232264E0,2.494835854E-2,5.860872269E-1
2.182153932E1,1.558920860E0,-2.128694057E-1,8.454427719E-1
2.182653932E1,1.640612841E0,-4.887526631E-1,1.302759171E0
2.183153932E1,1.628526688E0,-7.588615417E-1,1.944447517E0
2.183653932E1,1.593270540E0,-9.852303863E-1,2.640903473E0
2.184153932E1,1.509681344E0,-1.163525462E0,3.292023659E0
2.184653932E1,1.379015923E0,-1.353482246E0,3.720564842E0
2.185153932E1,1.165336967E0,-1.502290249E0,4.025495529E0
2.185653932E1,9.607890844E-1,-1.617002130E0,4.201262474E0
2.186153932E1,8.106951714E-1,-1.692881823E0,4.235145569E0
2.186653932E1,7.363712192E-1,-1.768980742E0,4.187363625E0
2.187153932E1,7.082464099E-1,-1.793272018E0,4.040107727E0
2.187653932E1,7.447031736E-1,-1.786939621E0,3.829593658E0
2.188153932E1,8.529207110E-1,-1.772650957E0,3.523853302E0
2.188653932E1,9.821987748E-1,-1.747887969E0,3.181362152E0
2.189153932E1,1.138378382E0,-1.679572344E0,2.821510315E0
2.189653932E1,1.344036341E0,-1.633079410E0,2.489558220E0
2.190153932E1,1.529127717E0,-1.614197254E0,2.225453377E0
2.190653932E1,1.748413563E0,-1.608350515E0,2.065219879E0
2.191153932E1,1.932979345E0,-1.565161228E0,1.999678612E0
2.191653932E1,2.095447540E0,-1.476289630E0,2.046773911E0
2.192153932E1,2.201857090E0,-1.371325254E0,2.127243996E0
2.192653932E1,2.265277863E0,-1.276402950E0,2.140670776E0
2.193153932E1,2.323174953E0,-1.164993048E0,2.117019653E0
2.193653932E1,2.344513655E0,-1.028036118E0,1.986070633E0
2.194153932E1,2.323960304E0,-9.025202990E-1,1.809906960E0
2.194653932E1,2.276450157E0,-8.093318343E-1,1.556343079E0
2.195153932E1,2.218617439E0,-7.408371568E-1,1.277256966E0
2.195653932E1,2.152245283E0,-6.740254164E-1,9.662246704E-1
2.196153932E1,2.046108246E0,-5.866678953E-1,6.250944138E-1
2.196653932E1,1.935831547E0,-4.797444046E-1,2.061252594E-1
2.197153932E1,1.770723462E0,-3.434715867E-1,-1.790466309E-1
2.197653932E1,1.599699497E0,-2.069006264E-1,-5.635471344E-1
2.198153932E1,1.432171106E0,-1.116872430E-1,-9.226894379E-1
2.198653932E1,1.297834635E0,-2.976900339E-2,-1.300338745E0
2.199153932E1,1.189543247E0,3.833532333E-2,-1.687288284E0
2.199653932E1,1.067466140E0,1.026167274E-1,-2.093995571E0
2.200153932E1,9.694224000E-1,1.683420539E-1,-2.498820782E0
2.200653932E1,9.048214555E-1,2.677261829E-1,-2.895722389E0
2.201153932E1,8.322976828E-1,3.289534450E-1,-3.346803665E0
2.201653932E1,7.444273233E-1,3.721626997E-1,-3.768419266E0
2.202153932E1,6.665391922E-1,4.269159436E-1,-4.108862877E0
2.202653932E1,5.973277092E-1,4.957623482E-1,-4.409033775E0
2.203153932E1,5.663570166E-1,5.562412739E-1,-4.629956722E0
2.203653932E1,5.368272662E-1,6.275258064E-1,-4.802413940E0
2.204153932E1,4.577702880E-1,7.078948617E-1,-4.914451599E0
2.204653932E1,3.852125406E-1,7.764908075E-1,-5.000677586E0
2.205153932E1,3.199939728E-1,8.249767423E-1,-5.044013023E0
2.205653932E1,2.558872700E-1,8.498932123E-1,-5.032334328E0
2.206153932E1,1.801898479E-1,8.709611297E-1,-4.925097466E0
2.206653932E1,2.694042921E-1,8.481979370E-1,-4.801432133E0
2.207153932E1,2.003685236E-1,8.122684956E-1,-4.651675701E0
2.207653932E1,1.576495171E-2,7.958918810E-1,-4.432462692E0
2.208153932E1,-1.033970118E-1,7.481977344E-1,-4.172222614E0
2.208653932E1,-1.183478832E-1,6.934692264E-1,-3.897848606E0
2.209153932E1,-9.994941950E-2,6.800885201E-1,-3.720782280E0
2.209653932E1,-8.341175318E-2,6.950130463E-1,-3.573315620E0
2.210153932E1,-3.325718641E-2,7.478898168E-1,-3.456204414E0
2.210653932E1,5.931544304E-2,8.390869498E-1,-3.244958878E0
2.211153932E1,1.858855486E-1,9.464929700E-1,-3.075407982E0
2.211653932E1,2.826628089E-1,1.012637138E0,-2.941454411E0
2.212153932E1,3.275478482E-1,9.910334945E-1,-2.813803196E0
2.212653932E1,3.444942236E-1,9.146899581E-1,-2.671473503E0
2.213153932E1,4.018013477E-1,8.182192445E-1,-2.452613354E0
2.213653932E1,4.769425392E-1,7.528120279E-1,-2.177468300E0
2.214153932E1,5.609353185E-1,7.424315810E-1,-1.913836002E0
2.214653932E1,6.178755164E-1,7.622755766E-1,-1.661896706E0
2.215153932E1,6.578224301E-1,8.026308417E-1,-1.434821129E0
2.215653932E1,7.007542253E-1,8.214366436E-1,-1.171194077E0
2.216153932E1,7.134636045E-1,8.501884937E-1,-8.967838287E-1
2.216653932E1,7.210010290E-1,8.437581062E-1,-6.691608429E-1
2.217153932E1,6.571180820E-1,7.699109912E-1,-4.748516083E-1
2.217653932E1,5.661994219E-1,6.616198421E-1,-2.493982315E-1
2.218153932E1,3.907182813E-1,5.430832505E-1,4.832172394E-2
2.218653932E1,1.905266643E-1,4.243355989E-1,4.357118607E-1
2.219153932E1,2.030622959E-2,3.091053367E-1,7.745990753E-1
2.219653932E1,-1.162331104E-1,2.183011174E-1,1.035122871E0
2.220153932E1,-2.202566862E-1,1.698834896E-1,1.227070808E0
2.220653932E1,-2.587944865E-1,1.378873587E-1,1.351236343E0
2.221153932E1,-2.729707956E-1,1.000212431E-1,1.465427399E0
2.221653932E1,-3.212049007E-1,8.750379086E-2,1.552119255E0
2.222153932E1,-3.488303423E-1,9.572368860E-2,1.621027946E0
2.222653932E1,-3.680278063E-1,8.602106571E-2,1.643416405E0
2.223153932E1,-3.784363270E-1,8.092182875E-2,1.662247658E0
2.223653932E1,-3.425670862E-1,6.845551729E-2,1.706300735E0
2.224153932E1,-2.923120260E-1,5.298477411E-2,1.766153336E0
2.224653932E1,-2.169352770E-1,4.590696096E-2,1.915195465E0
2.225153932E1,-1.304364204E-1,7.302135229E-2,2.068180084E0
2.225653932E1,-4.775333405E-2,6.828743219E-2,2.229385376E0
2.226153932E1,2.487087250E-2,4.551213980E-2,2.402986526E0
2.226653932E1,1.011655331E-1,1.065629721E-2,2.579319954E0
2.227153932E1,1.402014494E-1,2.523368597E-2,2.821046829E0
2.227653932E1,5.558753014E-2,4.467111826E-2,3.116599083E0
2.228153932E1,-1.205984354E-1,1.010615230E-1,3.327809334E0
2.228653932E1,-4.002958536E-1,1.970839500E-1,3.412903786E0
2.229153932E1,-7.055746317E-1,2.941839099E-1,3.415575981E0
2.229653932E1,-9.980701208E-1,4.106423259E-1,3.325397491E0
2.230153932E1,-1.216137648E0,5.270498991E-1,3.057382584E0
2.230653932E1,-1.264403343E0,6.041057706E-1,2.604018211E0
2.231153932E1,-1.231475830E0,6.043165326E-1,2.101731300E0
2.231653932E1,-1.105721831E0,5.040427446E-1,1.739252090E0
2.232153932E1,-8.647490740E-1,3.375517130E-1,1.591200829E0
2.232653932E1,-5.210475922E-1,1.222344637E-1,1.814313889E0
2.233153932E1,-1.604409218E-1,-1.414365768E-1,2.320325851E0
2.233653932E1,1.252580881E-1,-4.727992117E-1,3.126683235E0
2.234153932E1,2.431925535E-1,-8.636415601E-1,4.004636765E0
2.234653932E1,2.015999556E-1,-1.203369498E0,4.727202415E0
2.235153932E1,2.898406982E-2,-1.442568183E0,5.262557983E0
2.235653932E1,-2.289738655E-1,-1.583056688E0,5.637844086E0
2.236153932E1,-5.297870636E-1,-1.554394245E0,5.890005112E0
2.236653932E1,-7.964348793E-1,-1.398443222E0,5.948832512E0
2.237153932E1,-9.973109961E-1,-1.251648426E0,5.637679100E0
2.237653932E1,-1.035428166E0,-1.174841166E0,4.964928627E0
2.238153932E1,-9.050420523E-1,-1.114917040E0,4.002725601E0
2.238653932E1,-7.432281971E-1,-1.007181764E0,2.967798233E0
2.239153932E1,-5.910844803E-1,-8.893937469E-1,2.134693146E0
2.239653932E1,-4.794147015E-1,-7.687065005E-1,1.621267319E0
2.240153932E1,-3.869972229E-1,-6.825497150E-1,1.289872169E0
2.240653932E1,-3.188297749E-1,-6.659353971E-1,1.069676399E0
2.241153932E1,-2.500660419E-1,-6.564708948E-1,9.463987350E-1
2.241653932E1,-2.228636742E-1,-6.338695884E-1,9.514207840E-1
2.242153932E1,-2.289178371E-1,-6.180914044E-1,1.071938515E0
2.242653932E1,-2.031065226E-1,-6.095260382E-1,1.311020851E0
2.243153932E1,-1.100124121E-1,-6.208150983E-1,1.556345940E0
2.243653932E1,-1.929283142E-2,-6.780004501E-1,1.746749878E0
2.244153932E1,5.595779419E-2,-7.540832758E-1,1.817541122E0
2.244653932E1,1.346814632E-1,-8.449755907E-1,1.780745506E0
2.245153932E1,2.032302618E-1,-9.019254446E-1,1.633282661E0
2.245653932E1,2.565251589E-1,-9.245722294E-1,1.440340042E0
2.246153932E1,2.986257076E-1,-9.307067394E-1,1.145654678E0
2.246653932E1,4.187529087E-1,-8.940062523E-1,7.849578857E-1
2.247153932E1,5.329359770E-1,-8.201916218E-1,3.620271683E-1
2.247653932E1,6.319158077E-1,-6.738734245E-1,-5.849075317E-2
2.248153932E1,6.885579824E-1,-5.185185671E-1,-4.821033478E-1
2.248653932E1,7.775593996E-1,-3.642064929E-1,-8.547964096E-1
2.249153932E1,8.972559571E-1,-2.181953788E-1,-1.153072357E0
2.249653932E1,1.020042419E0,-1.207092404E-1,-1.439866066E0
2.250153932E1,1.098861337E0,-2.703219652E-2,-1.755045891E0
2.250653932E1,1.145965338E0,4.713553190E-2,-2.066173553E0
2.251153932E1,1.153747916E0,9.939354658E-2,-2.344816208E0
2.251653932E1,1.118193626E0,1.631413698E-1,-2.591833115E0
2.252153932E1,1.081102848E0,1.854005456E-1,-2.758094788E0
2.252653932E1,1.052273750E0,2.077007294E-1,-2.925920486E0
2.253153932E1,9.967155457E-1,2.066858411E-1,-3.034458160E0
2.253653932E1,9.364047647E-1,2.132290006E-1,-3.203228951E0
2.254153932E1,8.901913166E-1,1.978959441E-1,-3.352494240E0
2.254653932E1,8.226087093E-1,1.605383158E-1,-3.501011848E0
2.255153932E1,7.325912118E-1,9.124594927E-2,-3.593652725E0
2.255653932E1,6.461511850E-1,-1.586568356E-2,-3.664288044E0
2.256153932E1,5.737851858E-1,-1.716656685E-1,-3.662282944E0
2.256653932E1,5.077078342E-1,-2.718928456E-1,-3.603018761E0
2.257153932E1,4.470326900E-1,-3.183032274E-1,-3.563112259E0
2.257653932E1,3.912124634E-1,-3.127104044E-1,-3.521094799E0
2.258153932E1,3.654288054E-1,-2.575364113E-1,-3.494538307E0
2.258653932E1,3.870750666E-1,-1.942240000E-1,-3.494389534E0
2.259153932E1,4.468711615E-1,-1.349679828E-1,-3.512377739E0
2.259653932E1,5.067588091E-1,-8.494991064E-2,-3.516122818E0
2.260153932E1,5.674618483E-1,-4.963487387E-2,-3.504019260E0
2.260653932E1,6.090650558E-1,2.920931578E-2,-3.444969654E0
2.261153932E1,5.940066576E-1,9.955561161E-2,-3.459293842E0
2.261653932E1,5.725080967E-1,1.510450244E-1,-3.424169540E0
2.262153932E1,5.457650423E-1,1.519778371E-1,-3.392180443E0
2.262653932E1,5.017933846E-1,1.390982866E-1,-3.340776920E0
2.263153932E1,4.357385635E-1,1.021687984E-1,-3.224746704E0
2.263653932E1,3.375380039E-1,7.123792171E-2,-3.042030334E0
2.264153932E1,2.075716257E-1,2.336311340E-2,-2.830636978E0
2.264653932E1,4.170680046E-2,-5.308091640E-2,-2.606174469E0
2.265153932E1,-7.009768486E-2,-1.249398589E-1,-2.401635170E0
2.265653932E1,-1.102825403E-1,-1.804248691E-1,-2.208852768E0
2.266153932E1,-2.010650635E-1,-2.253514528E-1,-2.030227661E0
2.266653932E1,-2.964081764E-1,-2.752938271E-1,-1.873455048E0
2.267153932E1,-3.238497972E-1,-2.973126173E-1,-1.765274048E0
2.267653932E1,-3.417879343E-1,-3.536289334E-1,-1.706163406E0
2.268153932E1,-3.638346195E-1,-3.927900195E-1,-1.600441933E0
2.268653932E1,-3.488597870E-1,-4.197414517E-1,-1.448467255E0
2.269153932E1,-3.326086998E-1,-4.426952600E-1,-1.221298218E0
2.269653932E1,-2.898694277E-1,-4.286252260E-1,-9.341163635E-1
2.270153932E1,-2.128422260E-1,-3.530568480E-1,-6.729068756E-1
2.270653932E1,-1.694065332E-1,-2.831907272E-1,-4.356994629E-1
2.271153932E1,-1.569188833E-1,-2.218892574E-1,-2.732543945E-1
2.271653932E1,-1.808565855E-1,-1.776734591E-1,-1.935844421E-1
2.272153932E1,-2.801958323E-1,-1.347370148E-1,-2.004957199E-1
2.272653932E1,-3.655878305E-1,-9.269118309E-2,-2.409095764E-1
2.273153932E1,-4.299182892E-1,-7.779169083E-2,-2.761163712E-1
2.273653932E1,-5.308121443E-1,-1.087428331E-1,-2.761697769E-1
2.274153932E1,-6.411397457E-1,-1.536973715E-1,-2.420520782E-1
2.274653932E1,-7.343800068E-1,-1.805084944E-1,-1.619281769E-1
2.275153932E1,-8.451341391E-1,-1.957850456E-1,-6.810951233E-2
2.275653932E1,-9.021617174E-1,-2.141519785E-1,4.994487762E-2
2.276153932E1,-9.257041216E-1,-2.355740070E-1,1.931533813E-1
2.276653932E1,-8.883705139E-1,-2.447941303E-1,3.786516190E-1
2.277153932E1,-7.595506907E-1,-2.646130323E-1,5.622291565E-1
2.277653932E1,-6.066882610E-1,-3.296563625E-1,7.743539810E-1
2.278153932E1,-3.739720583E-1,-4.058154821E-1,1.026094437E0
2.278653932E1,-1.635669470E-1,-4.740506411E-1,1.360782623E0
2.279153932E1,2.717792988E-2,-5.111502409E-1,1.725811005E0
2.279653932E1,1.610741615E-1,-5.383241177E-1,2.071661949E0
2.280153932E1,2.640777826E-1,-6.165279150E-1,2.394163132E0
2.280653932E1,3.010708094E-1,-6.936188936E-1,2.695003510E0
2.281153932E1,2.545847893E-1,-6.975954771E-1,2.905606270E0
2.281653932E1,1.116567850E-1,-5.691416264E-1,2.982072830E0
2.282153932E1,-8.547413349E-2,-3.132447004E-1,2.905254364E0
2.282653932E1,-3.466575146E-1,5.708122253E-2,2.644332886E0
2.283153932E1,-5.098134279E-1,4.865179062E-1,2.228549957E0
2.283653932E1,-5.466889143E-1,8.481489420E-1,1.569890976E0
2.284153932E1,-4.469124079E-1,1.087618232E0,8.651838303E-1
2.284653932E1,-2.283616066E-1,1.182469606E0,3.150234222E-1
2.285153932E1,6.757485867E-2,1.219532371E0,7.617950439E-3
2.285653932E1,4.458397627E-1,1.200790524E0,-3.971672058E-2
2.286153932E1,8.611122966E-1,1.034218311E0,1.155357361E-1
2.286653932E1,1.197982073E0,7.353378534E-1,5.140361786E-1
2.287153932E1,1.451133370E0,3.594455719E-1,1.245884895E0
2.287653932E1,1.610848188E0,-2.830719948E-2,2.190217018E0
2.288153932E1,1.651180863E0,-4.259749055E-1,3.103832245E0
2.288653932E1,1.552793622E0,-7.867629528E-1,3.935997009E0
2.289153932E1,1.298876286E0,-1.155718088E0,4.596616745E0
2.289653932E1,9.960386157E-1,-1.459257126E0,5.124585152E0
2.290153932E1,6.542147994E-1,-1.704902291E0,5.557765007E0
2.290653932E1,3.925346136E-1,-1.933849096E0,5.775861740E0
2.291153932E1,1.745507121E-1,-2.115563393E0,5.803305626E0
2.291653932E1,4.810214043E-2,-2.214398861E0,5.546259880E0
2.292153932E1,7.397162914E-2,-2.292923212E0,5.126558304E0
2.292653932E1,1.804921627E-1,-2.310011625E0,4.656572342E0
2.293153932E1,3.520485163E-1,-2.232326984E0,4.242173195E0
2.293653932E1,5.909827948E-1,-2.040289402E0,3.912754059E0
2.294153932E1,8.342149854E-1,-1.722918510E0,3.675840378E0
2.294653932E1,1.019157171E0,-1.329623461E0,3.466642380E0
2.295153932E1,1.143875480E0,-9.318165779E-1,3.193304062E0
2.295653932E1,1.233869553E0,-5.969885588E-1,2.746912956E0
2.296153932E1,1.333366036E0,-4.135928154E-1,2.141793251E0
2.296653932E1,1.443006516E0,-3.726010025E-1,1.450165749E0
2.297153932E1,1.451528192E0,-4.549002051E-1,8.117074966E-1
2.297653932E1,1.396211147E0,-5.725495815E-1,2.326946259E-1
2.298153932E1,1.317465544E0,-7.020408511E-1,-2.883758545E-1
2.298653932E1,1.201143980E0,-7.737674713E-1,-6.489391327E-1
2.299153932E1,1.153093219E0,-8.584532738E-1,-9.786968231E-1
2.299653932E1,1.100559711E0,-9.276768565E-1,-1.235658646E0
2.300153932E1,1.020104885E0,-9.698431492E-1,-1.349455833E0
2.300653932E1,9.307752848E-1,-9.276005030E-1,-1.380137444E0
2.301153932E1,8.511076570E-1,-8.142017126E-1,-1.306601524E0
2.301653932E1,7.665714622E-1,-6.574223042E-1,-1.235644341E0
2.302153932E1,7.576677799E-1,-5.067929029E-1,-1.206068993E0
2.302653932E1,7.370173335E-1,-3.912755847E-1,-1.271659851E0
