"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.081653932E1,-9.599624276E-1,6.706883311E-1,9.736478806E0
2.082153932E1,-9.480442405E-1,6.859660149E-1,9.736582756E0
2.082653932E1,-9.324099422E-1,7.021638751E-1,9.736938477E0
2.083153932E1,-9.131909609E-1,7.156262994E-1,9.737779617E0
2.083653932E1,-8.908952475E-1,7.232755423E-1,9.739279747E0
2.084153932E1,-8.658949733E-1,7.223743796E-1,9.741600990E0
2.084653932E1,-8.388568759E-1,7.111157775E-1,9.744794846E0
2.085153932E1,-8.100515604E-1,6.886110306E-1,9.748847008E0
2.085653932E1,-7.799786329E-1,6.548311114E-1,9.753625870E0
2.086153932E1,-7.487836480E-1,6.106641889E-1,9.758934021E0
2.086653932E1,-7.161306143E-1,5.579457283E-1,9.764540672E0
2.087153932E1,-6.812504530E-1,4.991406500E-1,9.770216942E0
2.087653932E1,-6.435860395E-1,4.371613860E-1,9.775738716E0
2.088153932E1,-6.026414633E-1,3.751116097E-1,9.780924797E0
2.088653932E1,-5.585216284E-1,3.158329725E-1,9.785637856E0
2.089153932E1,-5.117948651E-1,2.616931200E-1,9.789789200E0
2.089653932E1,-4.630907178E-1,2.149901688E-1,9.793350220E0
2.090153932E1,-4.138575196E-1,1.773333848E-1,9.796308517E0
2.090653932E1,-3.661370277E-1,1.503856778E-1,9.798659325E0
2.091153932E1,-3.220598400E-1,1.350426674E-1,9.800430298E0
2.091653932E1,-2.834862471E-1,1.314078271E-1,9.801671028E0
2.092153932E1,-2.515424192E-1,1.390025467E-1,9.802438736E0
2.092653932E1,-2.267781496E-1,1.565067023E-1,9.802778244E0
2.093153932E1,-2.094837129E-1,1.819031239E-1,9.802724838E0
2.093653932E1,-1.995785236E-1,2.127343118E-1,9.802310944E0
2.094153932E1,-1.973668933E-1,2.461805344E-1,9.801572800E0
2.094653932E1,-2.030423582E-1,2.798490226E-1,9.800553322E0
2.095153932E1,-2.162229568E-1,3.115979433E-1,9.799312592E0
2.095653932E1,-2.360736728E-1,3.394873440E-1,9.797927856E0
2.096153932E1,-2.615385354E-1,3.621715009E-1,9.796469688E0
2.096653932E1,-2.914594114E-1,3.787110150E-1,9.795000076E0
2.097153932E1,-3.249574900E-1,3.887461722E-1,9.793552399E0
2.097653932E1,-3.612271547E-1,3.919760287E-1,9.792152405E0
2.098153932E1,-3.993102312E-1,3.883219659E-1,9.790819168E0
2.098653932E1,-4.377535880E-1,3.783642352E-1,9.789566040E0
2.099153932E1,-4.756187797E-1,3.628631532E-1,9.788386345E0
2.099653932E1,-5.117975473E-1,3.431124389E-1,9.787273407E0
2.100153932E1,-5.456263423E-1,3.207594752E-1,9.786204338E0
2.100653932E1,-5.767180324E-1,2.977173328E-1,9.785148621E0
2.101153932E1,-6.051020026E-1,2.758478224E-1,9.784076691E0
2.101653932E1,-6.308429837E-1,2.568750978E-1,9.782966614E0
2.102153932E1,-6.542119980E-1,2.421604842E-1,9.781806946E0
2.102653932E1,-6.750850081E-1,2.325999141E-1,9.780620575E0
2.103153932E1,-6.936077476E-1,2.285479903E-1,9.779419899E0
2.103653932E1,-7.096928954E-1,2.298869640E-1,9.778235435E0
2.104153932E1,-7.238243818E-1,2.360689044E-1,9.777050972E0
2.104653932E1,-7.357958555E-1,2.461701185E-1,9.775908470E0
2.105153932E1,-7.456342578E-1,2.589398026E-1,9.774834633E0
2.105653932E1,-7.538352609E-1,2.731428146E-1,9.773818016E0
2.106153932E1,-7.608738542E-1,2.877092957E-1,9.772854805E0
2.106653932E1,-7.672826648E-1,3.017619848E-1,9.771928787E0
2.107153932E1,-7.733124495E-1,3.143553138E-1,9.771057129E0
2.107653932E1,-7.794466019E-1,3.248161972E-1,9.770227432E0
2.108153932E1,-7.861830592E-1,3.325915933E-1,9.769425392E0
2.108653932E1,-7.938387990E-1,3.373769224E-1,9.768642426E0
2.109153932E1,-8.019676805E-1,3.392125964E-1,9.767915726E0
2.109653932E1,-8.103337288E-1,3.379941285E-1,9.767267227E0
2.110153932E1,-8.184383512E-1,3.340645432E-1,9.766725540E0
2.110653932E1,-8.262856007E-1,3.279743195E-1,9.766271591E0
2.111153932E1,-8.332375288E-1,3.203384578E-1,9.765934944E0
2.111653932E1,-8.389685750E-1,3.118083775E-1,9.765720367E0
2.112153932E1,-8.430125713E-1,3.029102087E-1,9.765651703E0
2.112653932E1,-8.452278376E-1,2.942439318E-1,9.765725136E0
2.113153932E1,-8.455481529E-1,2.865553796E-1,9.765926361E0
2.113653932E1,-8.437467813E-1,2.805442512E-1,9.766256332E0
2.114153932E1,-8.398011327E-1,2.769138217E-1,9.766699791E0
2.114653932E1,-8.337582946E-1,2.763549685E-1,9.767233849E0
2.115153932E1,-8.260791302E-1,2.793255150E-1,9.767802238E0
2.115653932E1,-8.173944950E-1,2.854751050E-1,9.768355370E0
2.116153932E1,-8.082247972E-1,2.948168814E-1,9.768839836E0
2.116653932E1,-7.990367413E-1,3.072163761E-1,9.769214630E0
2.117153932E1,-7.903407812E-1,3.228274584E-1,9.769418716E0
2.117653932E1,-7.828831673E-1,3.420452774E-1,9.769364357E0
2.118153932E1,-7.772416472E-1,3.654433787E-1,9.768966675E0
2.118653932E1,-7.741669416E-1,3.933071494E-1,9.768130302E0
2.119153932E1,-7.742441893E-1,4.258250594E-1,9.766760826E0
2.119653932E1,-7.778951526E-1,4.627491534E-1,9.764789581E0
2.120153932E1,-7.851182222E-1,5.034697652E-1,9.762197495E0
2.120653932E1,-7.948753238E-1,5.471407771E-1,9.759057999E0
2.121153932E1,-8.066732287E-1,5.928171873E-1,9.755420685E0
2.121653932E1,-8.205509782E-1,6.402900219E-1,9.751261711E0
2.122153932E1,-8.362735510E-1,6.889790893E-1,9.746606827E0
2.122653932E1,-8.531479836E-1,7.380124927E-1,9.741552353E0
2.123153932E1,-8.705710769E-1,7.859724760E-1,9.736259460E0
2.123653932E1,-8.876968622E-1,8.313662410E-1,9.730940819E0
2.124153932E1,-9.044042230E-1,8.729261756E-1,9.725761414E0
2.124653932E1,-9.213779569E-1,9.101781845E-1,9.720752716E0
2.125153932E1,-9.405299425E-1,9.436652064E-1,9.715723991E0
2.125653932E1,-9.626165032E-1,9.730203748E-1,9.710664749E0
2.126153932E1,-9.880263209E-1,9.963672757E-1,9.705743790E0
2.126653932E1,-1.018086195E0,1.012319565E0,9.700984955E0
2.127153932E1,-1.053259492E0,1.020325899E0,9.696389198E0
2.127653932E1,-1.091180325E0,1.022064567E0,9.692012787E0
2.128153932E1,-1.130483031E0,1.020476580E0,9.687673569E0
2.128653932E1,-1.171054602E0,1.018512607E0,9.683059692E0
2.129153932E1,-1.213279843E0,1.018027663E0,9.677910805E0
2.129653932E1,-1.257244825E0,1.019757748E0,9.672115326E0
2.130153932E1,-1.301737428E0,1.023555994E0,9.665826797E0
2.130653932E1,-1.344192266E0,1.028195381E0,9.659522057E0
2.131153932E1,-1.381497622E0,1.032020926E0,9.653847694E0
2.131653932E1,-1.411222458E0,1.033600211E0,9.649378777E0
2.132153932E1,-1.431143522E0,1.031997681E0,9.646615982E0
2.132653932E1,-1.440328836E0,1.026935220E0,9.645789146E0
2.133153932E1,-1.439386964E0,1.018747091E0,9.646798134E0
2.133653932E1,-1.430048227E0,1.008788705E0,9.649232864E0
2.134153932E1,-1.414654374E0,9.987404346E-1,9.652546883E0
2.134653932E1,-1.394640923E0,9.902140498E-1,9.656336784E0
2.135153932E1,-1.371333361E0,9.840826988E-1,9.660301208E0
2.135653932E1,-1.346480727E0,9.809547663E-1,9.664113998E0
2.136153932E1,-1.321210146E0,9.811085463E-1,9.667586327E0
2.136653932E1,-1.296686769E0,9.844023585E-1,9.670571327E0
2.137153932E1,-1.273861766E0,9.902133346E-1,9.673010826E0
2.137653932E1,-1.253707409E0,9.973530769E-1,9.674910545E0
2.138153932E1,-1.236783624E0,1.004338980E0,9.676365852E0
2.138653932E1,-1.223348379E0,1.009678245E0,9.677517891E0
2.139153932E1,-1.213155746E0,1.012060881E0,9.678551674E0
2.139653932E1,-1.205304146E0,1.010425806E0,9.679703712E0
2.140153932E1,-1.198671222E0,1.004322052E0,9.681161880E0
2.140653932E1,-1.192325592E0,9.938472509E-1,9.683027267E0
2.141153932E1,-1.185337067E0,9.795455337E-1,9.685341835E0
2.141653932E1,-1.177394986E0,9.624393582E-1,9.688025475E0
2.142153932E1,-1.168303728E0,9.437401891E-1,9.690964699E0
2.142653932E1,-1.158186078E0,9.245885015E-1,9.694025993E0
2.143153932E1,-1.147395492E0,9.062585831E-1,9.697038651E0
2.143653932E1,-1.136659265E0,8.895875216E-1,9.699847221E0
2.144153932E1,-1.126693845E0,8.753970265E-1,9.702300072E0
2.144653932E1,-1.117616653E0,8.641293645E-1,9.704360008E0
2.145153932E1,-1.109419703E0,8.562303185E-1,9.706000328E0
2.145653932E1,-1.102556586E0,8.519410491E-1,9.707159996E0
2.146153932E1,-1.097744226E0,8.512997627E-1,9.707761765E0
2.146653932E1,-1.096047163E0,8.535949588E-1,9.707752228E0
2.147153932E1,-1.097900391E0,8.576823473E-1,9.707181931E0
2.147653932E1,-1.103105903E0,8.623698950E-1,9.706175804E0
2.148153932E1,-1.110981464E0,8.667371869E-1,9.704889297E0
2.148653932E1,-1.121579528E0,8.701865673E-1,9.703361511E0
2.149153932E1,-1.135615706E0,8.726705313E-1,9.701504707E0
2.149653932E1,-1.153739929E0,8.739248514E-1,9.699254990E0
2.150153932E1,-1.175893903E0,8.736399412E-1,9.696619034E0
2.150653932E1,-1.201737642E0,8.717684150E-1,9.693617821E0
2.151153932E1,-1.230480552E0,8.680403829E-1,9.690346718E0
2.151653932E1,-1.261018276E0,8.626947999E-1,9.686898232E0
2.152153932E1,-1.292617798E0,8.561090827E-1,9.683316231E0
2.152653932E1,-1.324086070E0,8.488798738E-1,9.679699898E0
2.153153932E1,-1.354840517E0,8.414946198E-1,9.676087379E0
2.153653932E1,-1.384317756E0,8.344997764E-1,9.672520638E0
2.154153932E1,-1.411739111E0,8.282015324E-1,9.669097900E0
2.154653932E1,-1.436412573E0,8.232531548E-1,9.665885925E0
2.155153932E1,-1.457486868E0,8.203347921E-1,9.662979126E0
2.155653932E1,-1.474763632E0,8.199628592E-1,9.660388947E0
2.156153932E1,-1.487970710E0,8.227275610E-1,9.658128738E0
2.156653932E1,-1.497109532E0,8.289551735E-1,9.656184196E0
2.157153932E1,-1.502757788E0,8.385813236E-1,9.654475212E0
2.157653932E1,-1.505717993E0,8.511008024E-1,9.652918816E0
2.158153932E1,-1.506982803E0,8.653873205E-1,9.651450157E0
2.158653932E1,-1.507076740E0,8.801226616E-1,9.650103569E0
2.159153932E1,-1.506090641E0,8.943641186E-1,9.648948669E0
2.159653932E1,-1.504567981E0,9.074416757E-1,9.647964478E0
2.160153932E1,-1.502807260E0,9.191837907E-1,9.647127151E0
2.160653932E1,-1.501013994E0,9.295215011E-1,9.646415710E0
2.161153932E1,-1.499530196E0,9.386743307E-1,9.645760536E0
2.161653932E1,-1.498560548E0,9.469490051E-1,9.645102501E0
2.162153932E1,-1.497925758E0,9.547636509E-1,9.644430161E0
2.162653932E1,-1.496926785E0,9.624176025E-1,9.643824577E0
2.163153932E1,-1.494969130E0,9.703742266E-1,9.643330574E0
2.163653932E1,-1.491560340E0,9.788951874E-1,9.642997742E0
2.164153932E1,-1.486023903E0,9.880828261E-1,9.642915726E0
2.164653932E1,-1.477871776E0,9.980725050E-1,9.643138885E0
2.165153932E1,-1.466732502E0,1.009038329E0,9.643697739E0
2.165653932E1,-1.452633142E0,1.021311522E0,9.644539833E0
2.166153932E1,-1.435539007E0,1.035191178E0,9.645619392E0
2.166653932E1,-1.415835381E0,1.050725698E0,9.646852493E0
2.167153932E1,-1.394055367E0,1.068204761E0,9.648105621E0
2.167653932E1,-1.370979190E0,1.087219119E0,9.649288177E0
2.168153932E1,-1.347167015E0,1.107305288E0,9.650358200E0
2.168653932E1,-1.323245525E0,1.127698898E0,9.651306152E0
2.169153932E1,-1.299636602E0,1.147751808E0,9.652150154E0
2.169653932E1,-1.276543736E0,1.166690350E0,9.652961731E0
2.170153932E1,-1.253788829E0,1.183706760E0,9.653872490E0
2.170653932E1,-1.230868578E0,1.198459744E0,9.655000687E0
2.171153932E1,-1.207515597E0,1.210498929E0,9.656447411E0
2.171653932E1,-1.183360934E0,1.219833612E0,9.658263206E0
2.172153932E1,-1.158473134E0,1.226698041E0,9.660410881E0
2.172653932E1,-1.132484317E0,1.231281877E0,9.662908554E0
2.173153932E1,-1.105347514E0,1.234017134E0,9.665702820E0
2.173653932E1,-1.077177882E0,1.235310197E0,9.668716431E0
2.174153932E1,-1.048384428E0,1.235263109E0,9.671887398E0
2.174653932E1,-1.019941568E0,1.234037161E0,9.675084114E0
2.175153932E1,-9.927222133E-1,1.231662631E0,9.678217888E0
2.175653932E1,-9.679391980E-1,1.228081703E0,9.681182861E0
2.176153932E1,-9.466050267E-1,1.223116159E0,9.683920860E0
2.176653932E1,-9.296599627E-1,1.216766000E0,9.686361313E0
2.177153932E1,-9.178801775E-1,1.209300756E0,9.688420296E0
2.177653932E1,-9.118369818E-1,1.201097965E0,9.690010071E0
2.178153932E1,-9.113289118E-1,1.192903399E0,9.691070557E0
2.178653932E1,-9.157465696E-1,1.185121655E0,9.691608429E0
2.179153932E1,-9.237871170E-1,1.177464843E0,9.691778183E0
2.179653932E1,-9.339302182E-1,1.168942451E0,9.691838264E0
2.180153932E1,-9.437869787E-1,1.158041120E0,9.692192078E0
2.180653932E1,-9.508041143E-1,1.143130183E0,9.693276405E0
2.181153932E1,-9.531325102E-1,1.122992635E0,9.695401192E0
2.181653932E1,-9.494763017E-1,1.097513437E0,9.698677063E0
2.182153932E1,-9.398731589E-1,1.066914678E0,9.703026772E0
2.182653932E1,-9.254054427E-1,1.031846642E0,9.708209038E0
2.183153932E1,-9.073478580E-1,9.935668111E-1,9.713903427E0
2.183653932E1,-8.871983886E-1,9.536002874E-1,9.719769478E0
2.184153932E1,-8.672336340E-1,9.134771228E-1,9.725421906E0
2.184653932E1,-8.490052223E-1,8.742292523E-1,9.730637550E0
2.185153932E1,-8.335331082E-1,8.366788626E-1,9.735274315E0
2.185653932E1,-8.212205172E-1,8.018788099E-1,9.739248276E0
2.186153932E1,-8.121626973E-1,7.704027295E-1,9.742548943E0
2.186653932E1,-8.057341576E-1,7.427027225E-1,9.745233536E0
2.187153932E1,-8.011983037E-1,7.192050219E-1,9.747368813E0
2.187653932E1,-7.976913452E-1,6.999694705E-1,9.749056816E0
2.188153932E1,-7.940025330E-1,6.847218871E-1,9.750441551E0
2.188653932E1,-7.894702554E-1,6.731626987E-1,9.751614571E0
2.189153932E1,-7.830575705E-1,6.646184921E-1,9.752717018E0
2.189653932E1,-7.733669281E-1,6.584628820E-1,9.753908157E0
2.190153932E1,-7.601296306E-1,6.540367007E-1,9.755246162E0
2.190653932E1,-7.433212399E-1,6.507841349E-1,9.756758690E0
2.191153932E1,-7.230323553E-1,6.485652924E-1,9.758431435E0
2.191653932E1,-7.000600696E-1,6.475189328E-1,9.760175705E0
2.192153932E1,-6.756770611E-1,6.475448608E-1,9.761891365E0
2.192653932E1,-6.514056921E-1,6.485176682E-1,9.763476372E0
2.193153932E1,-6.284305453E-1,6.501425505E-1,9.764874458E0
2.193653932E1,-6.077981591E-1,6.522640586E-1,9.766039848E0
2.194153932E1,-5.904238224E-1,6.545376778E-1,9.766952515E0
2.194653932E1,-5.767043829E-1,6.566894054E-1,9.767627716E0
2.195153932E1,-5.673578382E-1,6.584441662E-1,9.768056870E0
2.195653932E1,-5.630143881E-1,6.596426964E-1,9.768227577E0
2.196153932E1,-5.643882751E-1,6.600803137E-1,9.768118858E0
2.196653932E1,-5.715968609E-1,6.594382524E-1,9.767743111E0
2.197153932E1,-5.841624737E-1,6.577519178E-1,9.767112732E0
2.197653932E1,-6.015233994E-1,6.555084586E-1,9.766210556E0
2.198153932E1,-6.232711673E-1,6.531103253E-1,9.765007019E0
2.198653932E1,-6.489163637E-1,6.512154937E-1,9.763463020E0
2.199153932E1,-6.778285503E-1,6.500713229E-1,9.761574745E0
2.199653932E1,-7.092210054E-1,6.499739885E-1,9.759350777E0
2.200153932E1,-7.423192263E-1,6.511379480E-1,9.756812096E0
2.200653932E1,-7.761762142E-1,6.536330581E-1,9.754009247E0
2.201153932E1,-8.094720840E-1,6.574921012E-1,9.751043320E0
2.201653932E1,-8.415318727E-1,6.624844670E-1,9.747990608E0
2.202153932E1,-8.714075089E-1,6.685429811E-1,9.744952202E0
2.202653932E1,-8.986067772E-1,6.754902005E-1,9.742002487E0
2.203153932E1,-9.229041338E-1,6.830899715E-1,9.739200592E0
2.203653932E1,-9.439434409E-1,6.912647486E-1,9.736606598E0
2.204153932E1,-9.618115425E-1,7.000595331E-1,9.734230042E0
2.204653932E1,-9.762281179E-1,7.093501091E-1,9.732121468E0
2.205153932E1,-9.874747992E-1,7.188785076E-1,9.730287552E0
2.205653932E1,-9.959176779E-1,7.283759713E-1,9.728720665E0
2.206153932E1,-1.002220154E0,7.376552224E-1,9.727374077E0
2.206653932E1,-1.006411076E0,7.467845082E-1,9.726244926E0
2.207153932E1,-1.008201957E0,7.557161450E-1,9.725368500E0
2.207653932E1,-1.007969618E0,7.645894289E-1,9.724699974E0
2.208153932E1,-1.006433249E0,7.738411427E-1,9.724126816E0
2.208653932E1,-1.004244566E0,7.838793397E-1,9.723548889E0
2.209153932E1,-1.001826644E0,7.944483161E-1,9.722941399E0
2.209653932E1,-9.995045662E-1,8.051229119E-1,9.722301483E0
2.210153932E1,-9.973939657E-1,8.155232072E-1,9.721652031E0
2.210653932E1,-9.953048825E-1,8.252793550E-1,9.721042633E0
2.211153932E1,-9.936923385E-1,8.341619372E-1,9.720448494E0
2.211653932E1,-9.924904108E-1,8.417423964E-1,9.719919205E0
2.212153932E1,-9.921571612E-1,8.476363420E-1,9.719439507E0
2.212653932E1,-9.925176501E-1,8.515038490E-1,9.719065666E0
2.213153932E1,-9.933680892E-1,8.534590602E-1,9.718807220E0
2.213653932E1,-9.945111275E-1,8.539022207E-1,9.718651772E0
2.214153932E1,-9.953375459E-1,8.534137011E-1,9.718609810E0
2.214653932E1,-9.955160022E-1,8.523872495E-1,9.718681335E0
2.215153932E1,-9.950156808E-1,8.512583375E-1,9.718832016E0
2.215653932E1,-9.938786626E-1,8.503689170E-1,9.719026566E0
2.216153932E1,-9.922070503E-1,8.497426510E-1,9.719251633E0
2.216653932E1,-9.900020957E-1,8.494614959E-1,9.719500542E0
2.217153932E1,-9.877545834E-1,8.491044044E-1,9.719760895E0
2.217653932E1,-9.856848717E-1,8.484135866E-1,9.720030785E0
2.218153932E1,-9.839127660E-1,8.475388885E-1,9.720287323E0
2.218653932E1,-9.828666449E-1,8.468993306E-1,9.720449448E0
2.219153932E1,-9.833660722E-1,8.469595909E-1,9.720392227E0
2.219653932E1,-9.859822392E-1,8.480066061E-1,9.720036507E0
2.220153932E1,-9.908333421E-1,8.500025272E-1,9.719368935E0
2.220653932E1,-9.978893995E-1,8.526926041E-1,9.718411446E0
2.221153932E1,-1.006831050E0,8.559652567E-1,9.717201233E0
2.221653932E1,-1.017438889E0,8.597715497E-1,9.715760231E0
2.222153932E1,-1.029278517E0,8.640516400E-1,9.714132309E0
2.222653932E1,-1.041972756E0,8.685909510E-1,9.712375641E0
2.223153932E1,-1.054980040E0,8.731459975E-1,9.710562706E0
2.223653932E1,-1.067959666E0,8.773558140E-1,9.708764076E0
2.224153932E1,-1.080387712E0,8.809852600E-1,9.707059860E0
2.224653932E1,-1.092065096E0,8.839574456E-1,9.705483437E0
2.225153932E1,-1.102974296E0,8.863174319E-1,9.704033852E0
2.225653932E1,-1.113844514E0,8.878069520E-1,9.702655792E0
2.226153932E1,-1.124745727E0,8.884344101E-1,9.701341629E0
2.226653932E1,-1.135930419E0,8.881762028E-1,9.700061798E0
2.227153932E1,-1.147696018E0,8.874791861E-1,9.698740005E0
2.227653932E1,-1.161240458E0,8.869631290E-1,9.697175026E0
2.228153932E1,-1.177773118E0,8.869873881E-1,9.695178986E0
2.228653932E1,-1.197915673E0,8.879920244E-1,9.692618370E0
2.229153932E1,-1.221901417E0,8.902298212E-1,9.689418793E0
2.229653932E1,-1.249689341E0,8.938755989E-1,9.685537338E0
2.230153932E1,-1.280277014E0,8.982728124E-1,9.681135178E0
2.230653932E1,-1.311946630E0,9.022226334E-1,9.676527023E0
2.231153932E1,-1.342355013E0,9.039381742E-1,9.672195435E0
2.231653932E1,-1.369273782E0,9.018657207E-1,9.668614388E0
2.232153932E1,-1.390756965E0,8.947598934E-1,9.666209221E0
2.232653932E1,-1.405074716E0,8.825737238E-1,9.665258408E0
2.233153932E1,-1.411776304E0,8.662790060E-1,9.665756226E0
2.233653932E1,-1.411895156E0,8.476901650E-1,9.667387009E0
2.234153932E1,-1.407665610E0,8.288422227E-1,9.669637680E0
2.234653932E1,-1.401431680E0,8.116922379E-1,9.671998024E0
2.235153932E1,-1.395313501E0,7.981482744E-1,9.674008369E0
2.235653932E1,-1.391078830E0,7.892668843E-1,9.675347328E0
2.236153932E1,-1.390245557E0,7.866497040E-1,9.675680161E0
2.236653932E1,-1.393980145E0,7.915377021E-1,9.674743652E0
2.237153932E1,-1.402802825E0,8.037114143E-1,9.672465324E0
2.237653932E1,-1.416126847E0,8.215815425E-1,9.669021606E0
2.238153932E1,-1.432844877E0,8.422784805E-1,9.664776802E0
2.238653932E1,-1.451262951E0,8.626141548E-1,9.660233498E0
2.239153932E1,-1.469877839E0,8.796513677E-1,9.655881882E0
2.239653932E1,-1.487886548E0,8.921740055E-1,9.651973724E0
2.240153932E1,-1.504558563E0,8.997312188E-1,9.648687363E0
2.240653932E1,-1.519042015E0,9.024818540E-1,9.646161079E0
2.241153932E1,-1.530482650E0,9.010745287E-1,9.644484520E0
2.241653932E1,-1.538403988E0,8.965435624E-1,9.643646240E0
2.242153932E1,-1.542473197E0,8.902196884E-1,9.643582344E0
2.242653932E1,-1.542603850E0,8.837739229E-1,9.644153595E0
2.243153932E1,-1.539264917E0,8.787098527E-1,9.645150185E0
2.243653932E1,-1.532890677E0,8.759446740E-1,9.646416664E0
2.244153932E1,-1.524482131E0,8.759047985E-1,9.647752762E0
2.244653932E1,-1.514764428E0,8.784083724E-1,9.649055481E0
2.245153932E1,-1.504675627E0,8.829607368E-1,9.650218964E0
2.245653932E1,-1.495292306E0,8.892070651E-1,9.651103973E0
2.246153932E1,-1.488127828E0,8.964254856E-1,9.651543617E0
2.246653932E1,-1.483559728E0,9.040457010E-1,9.651535988E0
2.247153932E1,-1.482139826E0,9.113515615E-1,9.651066780E0
2.247653932E1,-1.483707666E0,9.180358052E-1,9.650192261E0
2.248153932E1,-1.487998724E0,9.237588644E-1,9.648984909E0
2.248653932E1,-1.494753599E0,9.283490777E-1,9.647500992E0
2.249153932E1,-1.503744841E0,9.317520857E-1,9.645775795E0
2.249653932E1,-1.514902353E0,9.337310195E-1,9.643837929E0
2.250153932E1,-1.527991414E0,9.343650341E-1,9.641711235E0
2.250653932E1,-1.542542934E0,9.334660172E-1,9.639480591E0
2.251153932E1,-1.557962894E0,9.310780168E-1,9.637231827E0
2.251653932E1,-1.573789358E0,9.274279475E-1,9.635010719E0
2.252153932E1,-1.589884520E0,9.227119088E-1,9.632822037E0
2.252653932E1,-1.605724812E0,9.175201654E-1,9.630690575E0
2.253153932E1,-1.621405482E0,9.121661186E-1,9.628571510E0
2.253653932E1,-1.636729717E0,9.070316553E-1,9.626463890E0
2.254153932E1,-1.651359439E0,9.025157094E-1,9.624389648E0
2.254653932E1,-1.664628744E0,8.988388777E-1,9.622447014E0
2.255153932E1,-1.676286459E0,8.960056305E-1,9.620687485E0
2.255653932E1,-1.686207652E0,8.940137625E-1,9.619138718E0
2.256153932E1,-1.694209337E0,8.930168152E-1,9.617825508E0
2.256653932E1,-1.700349450E0,8.935278058E-1,9.616694450E0
2.257153932E1,-1.704689503E0,8.959311247E-1,9.615702629E0
2.257653932E1,-1.707112551E0,9.005000591E-1,9.614845276E0
2.258153932E1,-1.707530022E0,9.072351456E-1,9.614137650E0
2.258653932E1,-1.706349850E0,9.158573151E-1,9.613530159E0
2.259153932E1,-1.703783393E0,9.259719849E-1,9.613016129E0
2.259653932E1,-1.700110435E0,9.370953441E-1,9.612588882E0
2.260153932E1,-1.695293069E0,9.488894343E-1,9.612283707E0
2.260653932E1,-1.689705133E0,9.611309767E-1,9.612050056E0
2.261153932E1,-1.683715820E0,9.736759663E-1,9.611839294E0
2.261653932E1,-1.676889777E0,9.860825539E-1,9.611766815E0
2.262153932E1,-1.669954896E0,9.980975389E-1,9.611733437E0
2.262653932E1,-1.662894607E0,1.009250760E0,9.611794472E0
2.263153932E1,-1.655830979E0,1.019380450E0,9.611944199E0
2.263653932E1,-1.648697019E0,1.028619170E0,9.612187386E0
2.264153932E1,-1.641733646E0,1.037420630E0,9.612432480E0
2.264653932E1,-1.635109305E0,1.046232104E0,9.612607002E0
2.265153932E1,-1.628932357E0,1.055487633E0,9.612643242E0
2.265653932E1,-1.623091817E0,1.065436602E0,9.612534523E0
2.266153932E1,-1.617455363E0,1.076590300E0,9.612241745E0
2.266653932E1,-1.612166166E0,1.089103460E0,9.611720085E0
2.267153932E1,-1.606959224E0,1.103019595E0,9.611004829E0
2.267653932E1,-1.601810694E0,1.117847204E0,9.610151291E0
2.268153932E1,-1.596293449E0,1.133198023E0,9.609271049E0
2.268653932E1,-1.590147018E0,1.148767948E0,9.608442307E0
2.269153932E1,-1.583246112E0,1.164369345E0,9.607703209E0
2.269653932E1,-1.576057434E0,1.180257082E0,9.606946945E0
2.270153932E1,-1.568905354E0,1.196713448E0,9.606081963E0
2.270653932E1,-1.561999440E0,1.214033365E0,9.605033875E0
2.271153932E1,-1.555282235E0,1.232342124E0,9.603791237E0
2.271653932E1,-1.548429728E0,1.251618028E0,9.602406502E0
2.272153932E1,-1.541164279E0,1.271674633E0,9.600939751E0
2.272653932E1,-1.533244848E0,1.291874647E0,9.599510193E0
2.273153932E1,-1.524567842E0,1.311647296E0,9.598212242E0
2.273653932E1,-1.515235305E0,1.330360055E0,9.597114563E0
2.274153932E1,-1.504925132E0,1.347570658E0,9.596334457E0
2.274653932E1,-1.493461132E0,1.362910271E0,9.595959663E0
2.275153932E1,-1.481111526E0,1.375945091E0,9.596013069E0
2.275653932E1,-1.468072176E0,1.386435628E0,9.596507072E0
2.276153932E1,-1.454930782E0,1.394226193E0,9.597379684E0
2.276653932E1,-1.441341758E0,1.399244428E0,9.598699570E0
2.277153932E1,-1.427285790E0,1.401656032E0,9.600448608E0
2.277653932E1,-1.413022757E0,1.401271701E0,9.602613449E0
2.278153932E1,-1.398604751E0,1.398221493E0,9.605169296E0
2.278653932E1,-1.383912086E0,1.392961144E0,9.608061790E0
2.279153932E1,-1.369563580E0,1.386022449E0,9.611119270E0
2.279653932E1,-1.356129646E0,1.377877355E0,9.614194870E0
2.280153932E1,-1.343970299E0,1.368893981E0,9.617185593E0
2.280653932E1,-1.333903909E0,1.359781742E0,9.619879723E0
2.281153932E1,-1.326497436E0,1.351075888E0,9.622129440E0
2.281653932E1,-1.322090387E0,1.343318939E0,9.623821259E0
2.282153932E1,-1.320466876E0,1.336920261E0,9.624937057E0
2.282653932E1,-1.321231246E0,1.332258344E0,9.625477791E0
2.283153932E1,-1.323205352E0,1.329387784E0,9.625603676E0
2.283653932E1,-1.324620247E0,1.327228904E0,9.625707626E0
2.284153932E1,-1.323391557E0,1.323826194E0,9.626344681E0
2.284653932E1,-1.317921281E0,1.317026019E0,9.628027916E0
2.285153932E1,-1.306845903E0,1.305186868E0,9.631148338E0
