"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.378851593E1,3.743073940E-1,-5.413789153E-1,1.302669197E-1
2.379062255E1,3.413206935E-1,-5.743656158E-1,1.204930767E-1
2.379272916E1,3.095557392E-1,-6.049088240E-1,1.082757786E-1
2.379483583E1,2.790125012E-1,-6.354520917E-1,9.117157012E-2
2.379694244E1,2.435823381E-1,-6.672170758E-1,7.528908551E-2
2.379904911E1,2.130390853E-1,-6.953168511E-1,5.451968312E-2
2.380115572E1,1.776089370E-1,-7.234166265E-1,3.008509055E-2
2.380326234E1,1.507308781E-1,-7.417425513E-1,5.650499370E-3
2.380536895E1,1.177441850E-1,-7.612902522E-1,-2.367101051E-2
2.380747562E1,8.842267841E-2,-7.747292519E-1,-5.543597788E-2
2.380958224E1,5.910116807E-2,-7.893900275E-1,-9.208786488E-2
2.381168885E1,2.977965772E-2,-7.967203856E-1,-1.299614757E-1
2.381379552E1,2.901607659E-3,-8.016073108E-1,-1.715002805E-1
2.381590213E1,-2.886336111E-2,-8.016073108E-1,-2.142608166E-1
2.381800880E1,-5.818486959E-2,-8.016073108E-1,-2.594648004E-1
2.382011541E1,-8.750637621E-2,-8.028290272E-1,-3.022253513E-1
2.382222203E1,-1.168278903E-1,-8.028290272E-1,-3.462076187E-1
2.382432864E1,-1.424842030E-1,-8.003855944E-1,-3.877464235E-1
2.382643531E1,-1.669187993E-1,-8.003855944E-1,-4.292852283E-1
2.382854192E1,-1.901316643E-1,-7.893900275E-1,-4.671588540E-1
2.383064854E1,-2.109010667E-1,-7.857248187E-1,-5.050324798E-1
2.383275515E1,-2.280052751E-1,-7.796161771E-1,-5.392408967E-1
2.383486182E1,-2.426660359E-1,-7.710640430E-1,-5.697841048E-1
2.383696843E1,-2.548833191E-1,-7.637336850E-1,-5.978838801E-1
2.383907505E1,-2.695440948E-1,-7.564033270E-1,-6.198750138E-1
2.384118172E1,-2.793179154E-1,-7.429642677E-1,-6.394227147E-1
2.384328833E1,-2.829830945E-1,-7.331904769E-1,-6.528617144E-1
2.384539494E1,-2.842048407E-1,-7.209731340E-1,-6.614138484E-1
2.384750161E1,-2.842048407E-1,-7.124210596E-1,-6.650790572E-1
2.384960822E1,-2.805396616E-1,-6.965385675E-1,-6.614138484E-1
2.385171484E1,-2.756527364E-1,-6.806560755E-1,-6.528617144E-1
2.385382151E1,-2.671006322E-1,-6.623301506E-1,-6.357575059E-1
2.385592812E1,-2.622137070E-1,-6.488910913E-1,-6.125446558E-1
2.385803479E1,-2.512181401E-1,-6.293434501E-1,-5.856665969E-1
2.386014140E1,-2.414443046E-1,-6.110175252E-1,-5.539016128E-1
2.386224802E1,-2.304487377E-1,-5.853611827E-1,-5.184714794E-1
2.386435468E1,-2.170097083E-1,-5.621483326E-1,-4.854847789E-1
2.386646130E1,-2.072358727E-1,-5.401571989E-1,-4.512763619E-1
2.386856791E1,-1.950185746E-1,-5.169443488E-1,-4.170679152E-1
2.387067458E1,-1.815795600E-1,-4.949531853E-1,-3.853029609E-1
2.387278119E1,-1.730274558E-1,-4.705185890E-1,-3.535379767E-1
2.387488781E1,-1.620318890E-1,-4.534143806E-1,-3.242164850E-1
2.387699448E1,-1.522580534E-1,-4.302015305E-1,-2.961167097E-1
2.387910109E1,-1.461493969E-1,-4.094321132E-1,-2.729038298E-1
2.388120770E1,-1.437059343E-1,-3.898844421E-1,-2.509126961E-1
2.388331432E1,-1.449276656E-1,-3.740019500E-1,-2.325867712E-1
2.388542099E1,-1.498145908E-1,-3.605629504E-1,-2.154825479E-1
2.388752760E1,-1.608101577E-1,-3.495673835E-1,-2.044869810E-1
2.388963427E1,-1.791360974E-1,-3.410152495E-1,-1.959348768E-1
2.389174088E1,-2.023489624E-1,-3.349066079E-1,-1.947131455E-1
2.389384750E1,-2.353356630E-1,-3.300196826E-1,-1.983783394E-1
2.389595416E1,-2.744309902E-1,-3.251327872E-1,-2.081521749E-1
2.389806078E1,-3.220784664E-1,-3.214675784E-1,-2.240346521E-1
2.390016739E1,-3.721693754E-1,-3.226893246E-1,-2.460257858E-1
2.390227401E1,-4.259254634E-1,-3.214675784E-1,-2.741255760E-1
2.390438067E1,-4.870119393E-1,-3.214675784E-1,-3.058905303E-1
2.390648729E1,-5.456549525E-1,-3.153589368E-1,-3.400989771E-1
2.390859395E1,-6.055197120E-1,-3.141372204E-1,-3.767508566E-1
2.391070057E1,-6.617192626E-1,-2.994764447E-1,-4.170679152E-1
2.391280718E1,-7.191405892E-1,-2.897026241E-1,-4.549415410E-1
2.391491385E1,-7.667880058E-1,-2.689332068E-1,-4.903717041E-1
2.391702046E1,-8.107702732E-1,-2.493855506E-1,-5.258018374E-1
2.391912708E1,-8.474221826E-1,-2.261726856E-1,-5.563451052E-1
2.392123375E1,-8.767436743E-1,-1.968511790E-1,-5.844448805E-1
2.392334036E1,-8.975130916E-1,-1.614210159E-1,-6.088794470E-1
2.392544698E1,-9.109520912E-1,-1.296560466E-1,-6.247619390E-1
2.392755364E1,-9.182825089E-1,-9.056070447E-2,-6.369792223E-1
2.392966026E1,-9.146173000E-1,-5.390881747E-2,-6.418661475E-1
2.393176687E1,-9.048434496E-1,-1.725693047E-2,-6.406444311E-1
2.393387354E1,-8.926261663E-1,2.183841541E-2,-6.320923567E-1
2.393598015E1,-8.730784655E-1,5.360338464E-2,-6.174315810E-1
2.393808677E1,-8.571959734E-1,8.292489499E-2,-5.966621637E-1
2.394019343E1,-8.339831233E-1,1.085812151E-1,-5.734493136E-1
2.394230005E1,-8.083268404E-1,1.305723488E-1,-5.465712547E-1
2.394440666E1,-7.863357067E-1,1.501200199E-1,-5.172497630E-1
2.394651333E1,-7.606793642E-1,1.647807807E-1,-4.854847789E-1
2.394861994E1,-7.362447977E-1,1.708894223E-1,-4.537198246E-1
2.395072656E1,-7.142536640E-1,1.696676910E-1,-4.207331240E-1
2.395283323E1,-6.910407543E-1,1.647807807E-1,-3.877464235E-1
2.395493984E1,-6.702713966E-1,1.525634825E-1,-3.547597229E-1
2.395704645E1,-6.507236958E-1,1.354592592E-1,-3.242164850E-1
2.395915312E1,-6.299542785E-1,1.183550507E-1,-2.936732471E-1
2.396125974E1,-6.116283536E-1,8.659008145E-2,-2.631300092E-1
2.396336635E1,-5.908589363E-1,5.726857483E-2,-2.350302190E-1
2.396547296E1,-5.725330114E-1,1.939495653E-2,-2.093739063E-1
2.396757963E1,-5.517635942E-1,-2.092211880E-2,-1.837175786E-1
2.396968630E1,-5.309942365E-1,-5.757400393E-2,-1.617264450E-1
2.397179286E1,-5.090031028E-1,-1.027780026E-1,-1.421787739E-1
2.397389953E1,-4.857902229E-1,-1.418733448E-1,-1.250745654E-1
2.397600614E1,-4.625773430E-1,-1.858556122E-1,-1.140789986E-1
2.397811281E1,-4.418079555E-1,-2.298378795E-1,-1.055268943E-1
2.398021942E1,-4.234820008E-1,-2.725984156E-1,-1.030834317E-1
2.398232604E1,-4.039343297E-1,-3.165806830E-1,-1.006399691E-1
2.398443270E1,-3.819431961E-1,-3.556760252E-1,-1.030834317E-1
2.398653932E1,-3.660607338E-1,-3.959930837E-1,-1.067486182E-1
2.398864593E1,-3.489564955E-1,-4.277580678E-1,-1.140789986E-1
2.399075255E1,-3.342957497E-1,-4.607447684E-1,-1.226311028E-1
2.399285922E1,-3.184132576E-1,-4.925097227E-1,-1.336266696E-1
2.399496583E1,-3.110828996E-1,-5.193877816E-1,-1.482874304E-1
2.399707250E1,-2.976438701E-1,-5.426006317E-1,-1.629481763E-1
2.399917911E1,-2.842048407E-1,-5.645917654E-1,-1.788306683E-1
2.400128573E1,-2.707658112E-1,-5.829176903E-1,-1.934914142E-1
2.400339234E1,-2.609919906E-1,-5.975784659E-1,-2.105956376E-1
2.400549901E1,-2.487746775E-1,-6.110175252E-1,-2.264781147E-1
2.400760562E1,-2.365573794E-1,-6.220130324E-1,-2.423606068E-1
2.400971229E1,-2.267835438E-1,-6.244565248E-1,-2.570213675E-1
2.401181890E1,-2.145662606E-1,-6.268999577E-1,-2.729038298E-1
2.401392552E1,-2.047924101E-1,-6.244565248E-1,-2.887863219E-1
2.401603218E1,-1.937968582E-1,-6.232348084E-1,-2.997818887E-1
2.401813880E1,-1.828012913E-1,-6.146826744E-1,-3.119991720E-1
2.402024541E1,-1.730274558E-1,-6.049088240E-1,-3.217730224E-1
2.402235203E1,-1.644753367E-1,-5.963567495E-1,-3.266599476E-1
2.402445869E1,-1.534797698E-1,-5.816959739E-1,-3.291034102E-1
2.402656531E1,-1.424842030E-1,-5.645917654E-1,-3.278816640E-1
2.402867192E1,-1.290451884E-1,-5.487092733E-1,-3.254382014E-1
2.403077859E1,-1.094975099E-1,-5.303833485E-1,-3.205513060E-1
2.403288520E1,-9.361502528E-2,-5.071704984E-1,-3.107774556E-1
2.403499187E1,-7.162389904E-2,-4.888445437E-1,-2.997818887E-1
2.403709848E1,-4.963276163E-2,-4.656316638E-1,-2.863428593E-1
2.403920510E1,-2.153298259E-2,-4.411970973E-1,-2.729038298E-1
2.404131177E1,9.010255337E-3,-4.118755758E-1,-2.570213675E-1
2.404341838E1,3.955349326E-2,-3.813323379E-1,-2.411388755E-1
2.404552500E1,7.254019380E-2,-3.520108163E-1,-2.228129357E-1
2.404763161E1,1.043051630E-1,-3.214675784E-1,-2.044869810E-1
2.404973828E1,1.397353113E-1,-2.933678031E-1,-1.898262352E-1
2.405184489E1,1.678351015E-1,-2.652680278E-1,-1.727220118E-1
2.405395156E1,2.008218020E-1,-2.322813272E-1,-1.580612659E-1
2.405605817E1,2.264781147E-1,-2.090684772E-1,-1.421787739E-1
2.405816479E1,2.533561587E-1,-1.821904182E-1,-1.275180280E-1
2.406027145E1,2.765690386E-1,-1.565341055E-1,-1.140789986E-1
2.406237807E1,2.948949635E-1,-1.345429718E-1,-1.055268943E-1
2.406448468E1,3.132209182E-1,-1.113301069E-1,-9.575305134E-2
2.406659130E1,3.303251266E-1,-8.811724186E-2,-9.086613357E-2
2.406869797E1,3.425424397E-1,-7.223475724E-2,-8.475748450E-2
2.407080458E1,3.572031856E-1,-4.657844082E-2,-7.987056673E-2
2.407291119E1,3.694204688E-1,-2.703076601E-2,-7.864884287E-2
2.407501786E1,3.816377819E-1,-5.039634649E-3,-7.742711157E-2
2.407712448E1,3.950767815E-1,1.695149764E-2,-7.620538026E-2
2.407923114E1,4.048506320E-1,3.649916872E-2,-7.864884287E-2
2.408133776E1,4.134027362E-1,5.604684353E-2,-8.109229803E-2
2.408344437E1,4.219548404E-1,7.681624591E-2,-8.597921580E-2
2.408555098E1,4.268417656E-1,9.392046183E-2,-9.453132749E-2
2.408765765E1,4.317286909E-1,1.098029464E-1,-1.018617004E-1
2.408976427E1,4.341721535E-1,1.244636998E-1,-1.104138121E-1
2.409187093E1,4.353938699E-1,1.342375278E-1,-1.214093715E-1
2.409397755E1,4.378373325E-1,1.440113783E-1,-1.324049383E-1
2.409608416E1,4.341721535E-1,1.513417512E-1,-1.458439678E-1
2.409819078E1,4.317286909E-1,1.550069451E-1,-1.605047137E-1
2.410029744E1,4.243983030E-1,1.611155868E-1,-1.727220118E-1
2.410240406E1,4.207331240E-1,1.672242284E-1,-1.898262352E-1
2.410451072E1,4.109592736E-1,1.696676910E-1,-2.044869810E-1
2.410661734E1,4.024071693E-1,1.696676910E-1,-2.215912044E-1
2.410872395E1,3.950767815E-1,1.684459597E-1,-2.374736816E-1
2.411083057E1,3.804160357E-1,1.660024971E-1,-2.545779049E-1
2.411293724E1,3.718639314E-1,1.635590494E-1,-2.716821134E-1
2.411504385E1,3.572031856E-1,1.562286615E-1,-2.900080681E-1
2.411715052E1,3.474293351E-1,1.513417512E-1,-3.071122766E-1
2.411925713E1,3.339903057E-1,1.452330947E-1,-3.217730224E-1
2.412136380E1,3.229947388E-1,1.330158114E-1,-3.364337683E-1
2.412347041E1,3.107774556E-1,1.220202371E-1,-3.486510813E-1
2.412557703E1,2.973384261E-1,1.134681329E-1,-3.596466482E-1
2.412768364E1,2.863428593E-1,1.024725661E-1,-3.694204688E-1
2.412979031E1,2.765690386E-1,9.392046183E-2,-3.791943192E-1
2.413189692E1,2.692386508E-1,8.170316368E-2,-3.877464235E-1
2.413400354E1,2.606865466E-1,6.826414168E-2,-3.938550651E-1
2.413611020E1,2.521344423E-1,5.849030241E-2,-3.987419903E-1
2.413821682E1,2.448040545E-1,4.871646687E-2,-4.024071693E-1
2.414032343E1,2.423606068E-1,3.772090003E-2,-4.060723484E-1
2.414243010E1,2.411388755E-1,2.672533318E-2,-4.085158110E-1
2.414453672E1,2.362519503E-1,1.695149764E-2,-4.109592736E-1
2.414664333E1,2.374736816E-1,1.206457894E-2,-4.085158110E-1
2.414875000E1,2.386954129E-1,4.734201822E-3,-4.060723484E-1
2.415085661E1,2.362519503E-1,-1.374445739E-3,-4.011854529E-1
2.415296322E1,2.350302190E-1,-3.817904973E-3,-3.975202441E-1
2.415506989E1,2.325867712E-1,-8.704823442E-3,-3.901898861E-1
2.415717651E1,2.301433086E-1,-1.237001177E-2,-3.840812445E-1
2.415928312E1,2.276998460E-1,-1.847865991E-2,-3.779725730E-1
2.416138974E1,2.276998460E-1,-2.336557768E-2,-3.706422150E-1
2.416349640E1,2.252563834E-1,-2.825249545E-2,-3.620901108E-1
2.416560302E1,2.228129357E-1,-3.069595434E-2,-3.535379767E-1
2.416770963E1,2.191477418E-1,-3.802633286E-2,-3.449858725E-1
2.416981630E1,2.167042792E-1,-3.558287397E-2,-3.376555145E-1
2.417192291E1,2.130390853E-1,-3.313941509E-2,-3.327685893E-1
2.417402958E1,2.105956376E-1,-3.313941509E-2,-3.266599476E-1
2.417613619E1,2.044869810E-1,-2.580903657E-2,-3.217730224E-1
2.417824281E1,2.020435184E-1,-1.603520103E-2,-3.205513060E-1
2.418034942E1,1.971566081E-1,-1.359174121E-2,-3.193295598E-1
2.418245609E1,1.934914142E-1,-1.374445739E-3,-3.205513060E-1
2.418456270E1,1.873827726E-1,7.177661173E-3,-3.229947388E-1
2.418666932E1,1.824958473E-1,1.939495653E-2,-3.266599476E-1
2.418877599E1,1.776089370E-1,2.916879393E-2,-3.303251266E-1
2.419088260E1,1.702785641E-1,3.772090003E-2,-3.388772309E-1
2.419298922E1,1.605047137E-1,5.360338464E-2,-3.449858725E-1
2.419509588E1,1.519526094E-1,6.337722391E-2,-3.523162603E-1
2.419720250E1,1.446222365E-1,8.048143238E-2,-3.596466482E-1
2.419930911E1,1.360701323E-1,8.659008145E-2,-3.669770062E-1
2.420141578E1,1.287397593E-1,9.880737960E-2,-3.743073940E-1
2.420352239E1,1.250745654E-1,1.098029464E-1,-3.791943192E-1
2.420562901E1,1.177441850E-1,1.183550507E-1,-3.828594983E-1
2.420773567E1,1.091920808E-1,1.244636998E-1,-3.889681399E-1
2.420984229E1,1.006399691E-1,1.281288862E-1,-3.938550651E-1
2.421194890E1,9.086613357E-2,1.342375278E-1,-3.999637067E-1
2.421405557E1,7.864884287E-2,1.330158114E-1,-4.048506320E-1
2.421616218E1,6.520981342E-2,1.293506175E-1,-4.048506320E-1
2.421826880E1,5.299251899E-2,1.269071549E-1,-4.085158110E-1
2.422037541E1,3.711003438E-2,1.244636998E-1,-4.097375572E-1
2.422248208E1,2.244928107E-2,1.171333194E-1,-4.121810198E-1
2.422458869E1,7.788525894E-3,1.073594838E-1,-4.134027362E-1
2.422669536E1,-6.872228812E-3,9.636391699E-2,-4.170679152E-1
2.422880198E1,-2.031125315E-2,8.292489499E-2,-4.182896614E-1
2.423090859E1,-2.886336111E-2,7.192932814E-2,-4.231765866E-1
2.423301526E1,-3.741546720E-2,6.093376130E-2,-4.243983030E-1
2.423512187E1,-4.108065739E-2,5.238165334E-2,-4.256200492E-1
2.423722849E1,-4.596757516E-2,4.138609022E-2,-4.243983030E-1
2.423933515E1,-4.841103405E-2,3.405570984E-2,-4.207331240E-1
2.424144177E1,-5.085449293E-2,2.916879393E-2,-4.182896614E-1
2.424354838E1,-4.596757516E-2,1.695149764E-2,-4.146244824E-1
2.424565505E1,-4.352411628E-2,1.450803876E-2,-4.097375572E-1
2.424776166E1,-3.985892609E-2,7.177661173E-3,-4.060723484E-1
2.424986828E1,-3.375028074E-2,-3.817904973E-3,-4.011854529E-1
2.425197494E1,-2.519817278E-2,-7.483093534E-3,-3.975202441E-1
2.425408156E1,-1.786779426E-2,-1.481347065E-2,-3.926333487E-1
2.425618817E1,-6.872228812E-3,-1.970038936E-2,-3.926333487E-1
2.425829484E1,-1.985310577E-3,-2.214384824E-2,-3.889681399E-1
2.426040145E1,1.023198478E-2,-2.092211880E-2,-3.853029609E-1
2.426250807E1,1.511890348E-2,-2.092211880E-2,-3.804160357E-1
2.426461468E1,2.122755162E-2,-1.847865991E-2,-3.767508566E-1
2.426672135E1,3.222311661E-2,-1.359174121E-2,-3.718639314E-1
2.426882796E1,4.077522457E-2,-6.261364091E-3,-3.669770062E-1
2.427093463E1,4.932733253E-2,3.512472380E-3,-3.608683646E-1
2.427304125E1,6.276635826E-2,1.695149764E-2,-3.547597229E-1
2.427514786E1,7.254019380E-2,2.794706449E-2,-3.486510813E-1
2.427725453E1,8.597921580E-2,4.505127668E-2,-3.437641561E-1
2.427936114E1,9.941824526E-2,6.215549260E-2,-3.364337683E-1
2.428146776E1,1.116355360E-1,8.292489499E-2,-3.303251266E-1
2.428357442E1,1.262962967E-1,1.036942974E-1,-3.242164850E-1
2.428568104E1,1.421787739E-1,1.220202371E-1,-3.168860972E-1
2.428778770E1,1.556178033E-1,1.391244531E-1,-3.058905303E-1
2.428989432E1,1.678351015E-1,1.598938555E-1,-2.973384261E-1
2.429200093E1,1.800523996E-1,1.806632578E-1,-2.851211429E-1
2.429410755E1,1.971566081E-1,1.977674663E-1,-2.729038298E-1
2.429621422E1,2.105956376E-1,2.136499584E-1,-2.619082630E-1
2.429832083E1,2.215912044E-1,2.307541668E-1,-2.484692484E-1
2.430042744E1,2.313650399E-1,2.466366589E-1,-2.350302190E-1
2.430253406E1,2.399171442E-1,2.612974048E-1,-2.203694731E-1
2.430464073E1,2.484692484E-1,2.698495090E-1,-2.081521749E-1
2.430674734E1,2.545779049E-1,2.747364342E-1,-1.934914142E-1
2.430885401E1,2.557996213E-1,2.808450758E-1,-1.812741160E-1
2.431096062E1,2.533561587E-1,2.820668221E-1,-1.678351015E-1
2.431306729E1,2.472475171E-1,2.771798968E-1,-1.568395346E-1
2.431517390E1,2.386954129E-1,2.674060464E-1,-1.495091617E-1
2.431728052E1,2.240346521E-1,2.588539422E-1,-1.446222365E-1
2.431938713E1,2.069304436E-1,2.417497337E-1,-1.409570426E-1
2.432149380E1,1.837175786E-1,2.258672565E-1,-1.385135949E-1
2.432360041E1,1.605047137E-1,2.063195854E-1,-1.397353113E-1
2.432570703E1,1.324049383E-1,1.831067204E-1,-1.409570426E-1
2.432781364E1,1.030834317E-1,1.611155868E-1,-1.421787739E-1
2.432992031E1,7.498364896E-2,1.440113783E-1,-1.470656991E-1
2.433202692E1,4.444041103E-2,1.305723488E-1,-1.507308781E-1
2.433413354E1,1.756236330E-2,1.146898642E-1,-1.556178033E-1
2.433624020E1,-8.093958721E-3,1.024725661E-1,-1.605047137E-1
2.433834682E1,-3.497200832E-2,9.758564830E-2,-1.653916389E-1
2.434045348E1,-5.574141070E-2,9.636391699E-2,-1.690568328E-1
2.434256010E1,-7.528908551E-2,1.012508348E-1,-1.702785641E-1
2.434466672E1,-8.872810751E-2,1.159115955E-1,-1.690568328E-1
2.434677338E1,-1.033888608E-1,1.305723488E-1,-1.666133702E-1
2.434888000E1,-1.168278903E-1,1.513417512E-1,-1.641699076E-1
2.435098661E1,-1.241582632E-1,1.794415265E-1,-1.568395346E-1
2.435309328E1,-1.339320987E-1,2.014326602E-1,-1.470656991E-1
2.435519989E1,-1.375972927E-1,2.344193608E-1,-1.336266696E-1
2.435730651E1,-1.437059343E-1,2.698495090E-1,-1.165224537E-1
2.435941312E1,-1.437059343E-1,3.101665974E-1,-9.575305134E-2
2.436151979E1,-1.437059343E-1,3.529271185E-1,-7.131846249E-2
2.436362640E1,-1.400407553E-1,4.042397738E-1,-4.444041103E-2
2.436573307E1,-1.327103674E-1,4.567741454E-1,-1.634063199E-2
2.436783968E1,-1.253799945E-1,5.105302334E-1,1.420260593E-2
2.436994630E1,-1.156061590E-1,5.679515004E-1,4.841103405E-2
2.437205296E1,-1.021671370E-1,6.241511106E-1,7.895427197E-2
2.437415958E1,-9.117157012E-2,6.827940941E-1,1.131627038E-1
2.437626619E1,-7.773254067E-2,7.426588535E-1,1.424842030E-1
2.437837286E1,-6.551524997E-2,7.890845537E-1,1.718057245E-1
2.438047948E1,-5.696314201E-2,8.416189551E-1,1.974620372E-1
2.438258614E1,-4.963276163E-2,8.819360137E-1,2.194531709E-1
2.438469276E1,-4.841103405E-2,9.198096395E-1,2.377791107E-1
2.438679937E1,-5.451968312E-2,9.540180564E-1,2.512181401E-1
2.438890598E1,-6.795870513E-2,9.772309065E-1,2.622137070E-1
2.439101265E1,-8.506292105E-2,9.918916821E-1,2.683223486E-1
2.439311927E1,-1.082757786E-1,9.967786074E-1,2.707658112E-1
2.439522588E1,-1.388190240E-1,9.821178317E-1,2.683223486E-1
2.439733250E1,-1.754709035E-1,9.637919068E-1,2.622137070E-1
2.439943916E1,-2.145662606E-1,9.332486391E-1,2.512181401E-1
2.440154583E1,-2.561050653E-1,8.929315805E-1,2.353356630E-1
2.440365239E1,-2.988655865E-1,8.526145220E-1,2.133445293E-1
2.440575906E1,-3.404043913E-1,8.025236130E-1,1.889099330E-1
2.440786567E1,-3.782780170E-1,7.536544204E-1,1.608101577E-1
2.440997234E1,-4.185950756E-1,6.962331533E-1,1.314886510E-1
2.441207895E1,-4.528035223E-1,6.436987519E-1,9.972367436E-2
2.441418557E1,-4.809032977E-1,5.862774849E-1,6.918043643E-2
2.441629224E1,-5.028944016E-1,5.288561583E-1,3.863719851E-2
2.441839885E1,-5.175551772E-1,4.714348912E-1,1.053741761E-2
2.442050546E1,-5.212203860E-1,4.164570570E-1,-1.511890348E-2
2.442261213E1,-5.138899684E-1,3.675878942E-1,-3.588830680E-2
2.442471875E1,-4.992292523E-1,3.150535226E-1,-5.299251899E-2
2.442682536E1,-4.723511934E-1,2.710712552E-1,-6.765327603E-2
2.442893203E1,-4.369210303E-1,2.270889878E-1,-7.620538026E-2
2.443103864E1,-3.929387629E-1,1.904370934E-1,-7.987056673E-2
2.443314526E1,-3.440696001E-1,1.525634825E-1,-7.864884287E-2
2.443525192E1,-2.939786613E-1,1.146898642E-1,-7.498364896E-2
2.443735854E1,-2.390008420E-1,8.292489499E-2,-6.520981342E-2
2.443946515E1,-1.852447391E-1,4.993819445E-2,-5.299251899E-2
2.444157182E1,-1.278234571E-1,1.695149764E-2,-3.711003438E-2
2.444367843E1,-7.162389904E-2,-1.237001177E-2,-1.756236330E-2
2.444578505E1,-1.786779426E-2,-4.291325063E-2,5.650499370E-3
2.444789172E1,3.344484791E-2,-7.101303339E-2,3.252854943E-2
2.444999833E1,8.353576064E-2,-9.178243577E-2,6.185005978E-2
2.445210494E1,1.311832070E-1,-1.113301069E-1,9.361502528E-2
2.445421161E1,1.702785641E-1,-1.320995092E-1,1.253799945E-1
2.445631822E1,2.057087123E-1,-1.504254490E-1,1.595884264E-1
2.445842484E1,2.325867712E-1,-1.687513888E-1,1.913533956E-1
2.446053151E1,2.533561587E-1,-1.846338809E-1,2.231183648E-1
2.446263812E1,2.692386508E-1,-1.968511790E-1,2.499964088E-1
2.446474474E1,2.790125012E-1,-2.054032832E-1,2.768744528E-1
2.446685140E1,2.777907550E-1,-2.139553875E-1,3.013090491E-1
2.446895802E1,2.741255760E-1,-2.188423127E-1,3.245218992E-1
2.447106468E1,2.582430840E-1,-2.188423127E-1,3.440696001E-1
2.447317130E1,2.423606068E-1,-2.176205814E-1,3.623955250E-1
2.447527791E1,2.215912044E-1,-2.102901936E-1,3.794997334E-1
2.447738453E1,1.971566081E-1,-1.992946416E-1,3.917170465E-1
2.447949119E1,1.690568328E-1,-1.907425225E-1,4.014908671E-1
2.448159781E1,1.434005052E-1,-1.760817766E-1,4.088212550E-1
2.448370442E1,1.140789986E-1,-1.614210159E-1,4.137081802E-1
2.448581104E1,8.842267841E-2,-1.394298822E-1,4.173733592E-1
2.448791770E1,6.398808211E-2,-1.125518382E-1,4.173733592E-1
2.449002432E1,4.077522457E-2,-8.445205539E-2,4.173733592E-1
2.449213099E1,1.267544460E-2,-5.635227636E-2,4.161516428E-1
2.449423760E1,-6.872228812E-3,-2.214384824E-2,4.100429714E-1
2.449634422E1,-2.641990222E-2,8.399390616E-3,4.075995386E-1
2.449845083E1,-5.085449293E-2,4.016435891E-2,4.002691507E-1
2.450055750E1,-7.040216774E-2,7.559451461E-2,3.917170465E-1
2.450266411E1,-9.361502528E-2,1.061377525E-1,3.819431961E-1
2.450477078E1,-1.143844277E-1,1.366809905E-1,3.721693754E-1
2.450687739E1,-1.351538301E-1,1.635590494E-1,3.611738086E-1
2.450898401E1,-1.583666950E-1,1.928805560E-1,3.513999581E-1
2.451109067E1,-1.815795600E-1,2.148716897E-1,3.391826749E-1
2.451319729E1,-2.035706937E-1,2.368628234E-1,3.281871080E-1
2.451530390E1,-2.243400961E-1,2.576322258E-1,3.171915412E-1
2.451741057E1,-2.451094985E-1,2.747364342E-1,3.061959743E-1
2.451951718E1,-2.658788860E-1,2.845102847E-1,2.939786613E-1
2.452162385E1,-2.842048407E-1,2.967275679E-1,2.842048407E-1
2.452373046E1,-3.000873327E-1,3.016144931E-1,2.756527364E-1
2.452583708E1,-3.135263622E-1,3.052796721E-1,2.658788860E-1
2.452794369E1,-3.257436454E-1,3.065013885E-1,2.573267817E-1
2.453005036E1,-3.355174661E-1,3.052796721E-1,2.499964088E-1
2.453215698E1,-3.440696001E-1,3.028362095E-1,2.426660359E-1
2.453426359E1,-3.501782417E-1,2.979492843E-1,2.377791107E-1
2.453637020E1,-3.575085998E-1,2.906189263E-1,2.316704690E-1
2.453847687E1,-3.599520624E-1,2.820668221E-1,2.255618125E-1
2.454058349E1,-3.611738086E-1,2.698495090E-1,2.206749022E-1
2.454269015E1,-3.648389876E-1,2.551887631E-1,2.157879770E-1
2.454479677E1,-3.660607338E-1,2.405280024E-1,2.109010667E-1
2.454690338E1,-3.636172712E-1,2.258672565E-1,2.072358727E-1
2.454901005E1,-3.611738086E-1,2.148716897E-1,2.060141414E-1
